index,tweet_id,text,label_text,label_code
753,1469451269844746240,You should see the Gun Shot Map of the Northern half of the state for the first couple weeks of November.,irrelevant or no opinion on gun rights/control,-99
754,1443999497470816256,DEVELOPING: Two shot in ongoing' North Austin SWAT incident - on the scene ,neutral to gun rights/control,0
755,1453505739926896642," is it too much to ask the news media to have perspective and proportionality?  yes, the shooting on the movie set was tra",irrelevant or no opinion on gun rights/control,-99
756,1443344686161268739,"Leave this toy Gun. You know say he no get joy, loosing is his symphony. He no deserve any joy",irrelevant or no opinion on gun rights/control,-99
757,1455313188044492802," Exclusive: Gun dealers sell parts, ammo using anti-Biden meme 'Let's go, Brandon' via @nbcnews",irrelevant or no opinion on gun rights/control,-99
758,1463290154899148800,I'm just sickI grew up in northern Illinois literally just over the state line from Kenosha and an hour from Waukesha. I have life long friends in both cities. I've about had it and about to crank Sleepy Joe and the entire left sick fucks,irrelevant or no opinion on gun rights/control,-99
759,1447291406368788485," I'm Eros Valentino, a unicorn training to be the next Cupid! Youtube: https://t.co/sxMh82TGZTTwitch: https://t.co/tHwDAVguBLArt tag: #ErosArt Discord: https://t.co/4G1xoDNexB#VTuber #ENVtuber The power of love may not defeat evil, but this gun sure can! ",irrelevant or no opinion on gun rights/control,-99
760,1466916130421973002,#TigrayGenocide continues unabated using armed drones and operators imported from #UAE #Turkey #China & #Iran. Civilians killed & infrastructures destroyed. #stopArmingethiopia  @ausgov,irrelevant or no opinion on gun rights/control,-99
761,1469451239968681991," Elissa Slotkin flew back to MI, in the wake of tragedyShe believes the pain of murdered children is unique; it forces parents to think what ifUntil Republicans say NO to NRA money, kids will dieis simply the best#DemVoice1 #wtpBLUE ",strongly support gun control,2
762,1444411353922473987," YET MFS THINK ALL IT TAKES IS TELLING MFS NO AND GETTING A GUN. Women are never safe. It could be a complete stranger, someone we've only come across a couple times, or someone we've known for years. It ain't safe for us. ",irrelevant or no opinion on gun rights/control,-99
763,1452387455399866370," My 17yr old daughter just said if one person dies from a prop gun in a movie set, everyone talks about its safety relentlessly but when kids die from mass shootings in schools, it's not a big deal. It's unbelievable  - how about no one should die from gun violence?",strongly support gun control,2
764,1471961238062219266," Kaminari: I don't think we can mansplain, manipulate, or malewife our way out of this one.Izuku: *cocks gun* Manslaughter it is.",irrelevant or no opinion on gun rights/control,-99
765,1472664323264757767,Dispatching a team of Michaels armed with hot soup and warm blankets to my fallen comrade ,irrelevant or no opinion on gun rights/control,-99
766,1439693224797372419, This faction of First Nations and NDP are not being honest. In fact Mr. Britton is a hired gun. A FN version of Warren Kinsella. Sent in to do damage control & discredit to someone who is offering truth that may disrupt the smear campaign against LPC and PMJT. ,irrelevant or no opinion on gun rights/control,-99
767,1477373473760727045,Ben: *shots in fear and drops the gun* Waylen: *looks at two bullet holes in the same leg and was about to pass out* mm-mmmph!,irrelevant or no opinion on gun rights/control,-99
768,1448758889747566597, this girl just told me i smell like shit so i said i am shit and it very clearly did not work. how did you pull it off machine gun kelly? teach me your ways,irrelevant or no opinion on gun rights/control,-99
769,1444763890286354432, Rt & say which one? ,irrelevant or no opinion on gun rights/control,-99
770,1447671513075703810,"Gun violence claiming more lives of American teens, children.  ",slightly support gun control,1
771,1464383109944815622," sorry I don't know how I missed your email, it was sandwiched rivht between SLAY bells ring: all jeans 50% off and Gun violence is out of control, Gabbi",irrelevant or no opinion on gun rights/control,-99
772,1465092541041291266,KRUMPU THERES A CELL IN YOUR HOME TOWN RUN FOR TALIBAN OFFICE AND BURN THEOR HOUSE DOWN THE GUN KILLED AN AMERICAN.,irrelevant or no opinion on gun rights/control,-99
773,1471960570291273731," ""The same people that want you in lockdown! Don't want you to use #bitcoinDon't want you to be armed Don't want you to talk freelyAre you seeing a common thread here?""-#Bitcoin2022 Speaker Luke Rudkowski ",slightly support gun rights,-1
774,1448753736134897678, I may have seen an early screening of one of next year's biggest movies. I can't say what but can say I think it's a masterpiece. The lead actor was fantastic. And no it's not Top Gun. Which have also heard people use the m word about.,irrelevant or no opinion on gun rights/control,-99
775,1440072938728820742, Re-elect Lauren Underwood #IL14 Gun Violence Support: Universal background checks to ensure that criminals don't have access to dangerous weapons Limits access to guns for domestic abusers & stalkers#ONEV1#BlueDot#DemVoice1 #wtpBLUE,strongly support gun control,2
776,1447683951665897472," No one in a bar, in a movie theater, in a classroom, at a concert, in their workplace, or anywhere, should have to fear gun violence in America. We cannot move from one shooting to the next and do nothing. We cannot wait any longer to pass comprehensive gun safety legislation.",strongly support gun control,2
777,1444372409293881357," This story has been updated. The gun was loaded with a magazine but there was no bullet in the chamber. No threats had been made & there was no indication that there was a plan to carry out any shooting, according to BPD Lt. Lucas Tate. via @theheraldtimes",neutral to gun rights/control,0
778,1434993627030331399,Flip flopping is actually a good thing now - Ivison #Elxn44 #cdnpoli,irrelevant or no opinion on gun rights/control,-99
779,1436096695813742599,Gun reform now!,strongly support gun control,2
780,1460029840002793473,"... He borrowed the AR-15 from his friend who lives in Kenosha and which is fully legal.  Secondly, in all three incidents Kyle fired ONLY in self-defense, and this has been clearly proven through extensive video/surveillance footage and sworn testimony presented in the trial.",strongly support gun rights,-2
781,1476671730672287744, The best form of school safety is one that stops a shooter from getting a gun in the first place. It's called gun control.,strongly support gun control,2
782,1456407361611083779, The Kyle Rittenhouse case is over and the defense hasn't even called a single witness yet!,neutral to gun rights/control,0
783,1468349564147179523," ""Convicted pedophiles, armed with guns, stalking around Kenosha threatening to shoot people can be turned into 'peaceful protesters.' Fires that burn on camera for all to see can be erased from the collective memory."" By @DouglasKMurray",slightly support gun rights,-1
784,1453505405682917377," Republicans should push the Alec Baldwin Protection Act, mandating a gun safety course for anyone working on a set with firearmsWould also serve to counter the Cathedral's attempts to stigmatize guns as self-detonating totems of evil by forcing casts to become familiar w them",slightly support gun control,1
785,1444423920048803840," We honor Jamal Khashoggi and again condemn his heinous murder. We stand with advocates working to protect human rights globally and will use the ""Khashoggi Ban"" and other tools to deter transnational repression anywhere to prevent such a terrible crime from happening again.",irrelevant or no opinion on gun rights/control,-99
786,1452387677542703105,Cinematographer Halyna Hutchins was killed Thursday in an incident involving a prop gun fired by actor and producer Alec Baldwin on New Mexico set of the film Rust. Read the developing coverage:,irrelevant or no opinion on gun rights/control,-99
787,1444811500988813313,Ain't no fun when the rabbit got the gun.,irrelevant or no opinion on gun rights/control,-99
788,1477372421917184000," BREAKING: Pakistan has decided it will put on hold its acts of war & terror on the days our cricketers play World cup finals, to allow our armed forces to watch the matches unimpeded. The dates are:Mar 26, 2023, MumbaiNov 12, 2027, DurbanOct 17, 2031, DhakaThanks, Pakistan.",irrelevant or no opinion on gun rights/control,-99
789,1448400321986789380,You know he was happy to see that gun... ,irrelevant or no opinion on gun rights/control,-99
790,1462570792252813316, Chris Christie went on Fox this morning to tell them how proud he is that Kyle Rittenhouse got acquitted.Christie is c,irrelevant or no opinion on gun rights/control,-99
791,1466554095725002752, Nobody on the other team got a gun? ,irrelevant or no opinion on gun rights/control,-99
792,1449118860259463169,".okay?""A smile soon followed, wrapping his arms around Kate in a tight bear hug. ""What did you do now, why are we hugging?""",irrelevant or no opinion on gun rights/control,-99
793,1449117207246426112, The drama around Rittenhouse since the Kenosha shootings has been palpable. Did you know his first two lawyers were Lin Wood and John Pierce?  More here...,neutral to gun rights/control,0
794,1455299129089929216,"It looks like you have a gift for cutting your own hair!  Great job, even one armed!",irrelevant or no opinion on gun rights/control,-99
795,1456031142776348672,Odd that you'd endorse Mom's against gun violence like this. always knew you'd sell out xD,slightly support gun control,1
796,1447671818270224385,"Wtf is the ""train of gun safety,"" exactly? Safety and control are two entirely different things.",slightly support gun rights,-1
797,1454226300789567496, I guess leftists don't practice gun safety ,slightly support gun rights,-1
798,1456031614945964033," me, a few years ago: fuck gunsme, now: everyone like me needs to get a fucking assault rifle and get to a firing range ",strongly support gun rights,-2
799,1453505312363843592,"Virginia Democrats: Legalized marijuana Raised the minimum wage Protected voting rights Passed gun safety laws  Expanded Medicaid, giving 500,000 Virginians health careGlenn Youngkin will try to reverse all of this if he wins.",irrelevant or no opinion on gun rights/control,-99
800,1466543236097273857, Prosecuting the parents for their role will do more for gun safety than Congress has ever done.,slightly support gun control,1
801,1444810848073969664,"Please help support HBD Gun Atthaphan, add a #Twibbon now! ",irrelevant or no opinion on gun rights/control,-99
802,1469779615803711489, Armed bandits sponsors are within us.Armed bandits informants are within us.Bandits weapons suppliers are within us.Their food & petrol suppliers are within us.Those feeding them with security infos too.How do u expect banditry to end over night?,irrelevant or no opinion on gun rights/control,-99
803,1445500183039541251," To be prepared for war is one of the most effectual means of preserving peace. A free people ought not only to be armed, but disciplined. - George Washington",slightly support gun rights,-1
804,1454226905272655883, no shit...not saying Cuomo is OK but ...wow. Dems really do bring pillows to gun fights.,irrelevant or no opinion on gun rights/control,-99
805,1452387336860274688,"plz act against gun lobby,  pharma lobby,    racism",slightly support gun control,1
806,1448401089229836292," A toddler fatally shot his mother in the head while she was on a Zoom call for work, police say.",slightly support gun control,1
807,1464383054911139842," Lauren Boebert literally was stopped by Capitol security from carrying her gun on to the House floor, but she's joking about Ilhan Omar having a backpack bomb? Come on...",slightly support gun control,1
808,1465093024657117187, they went anti 2nd amendment a long time ago,slightly support gun rights,-1
809,1440441685138235397,"Note, as usual, Police have not provided any evidence of ""an increase in gun violence""Only relevant statistic is ""A quarter of general duties staff surveyed had been threatened with a firearm at least once in the last year.""There is no comparison data. ",slightly support gun rights,-1
810,1452750784706326538," ""No state needs less gun control, especially in 2021, which will be the deadliest year for gun violence in at least two decades. For any candidate, a failure to acknowledge that and impose measures to prevent it should be disqualifying. ",strongly support gun control,2
811,1453505516831916041, Elderwood Scythe & Elderwood Gun Giveaway HOW TO ENTER: Follow/Like  Retweet  Join The Discord: https://t.co/dJG9ErpI5jENDS IN 2 WEEKS OR AT 700 MEMBERS! #Roblox #RobloxDev #Robux #Giveaway #MM2 ,irrelevant or no opinion on gun rights/control,-99
812,1444081653018734598,How does that translate to you signing your name to a red flag gun law bill? Grifter,neutral to gun rights/control,0
813,1447309809028567048," #Patriots C David Andres on Mac Jones: ""No. 10, he's a tough son of a gun.""",irrelevant or no opinion on gun rights/control,-99
814,1447289855839555584," A member of our well regulated militia fires a gun during an argument in his apartment, shooting through a shared wall and shooting his neighbor in her kitchen as she prepares food for her pets. She's in a medically induced coma. ",strongly support gun control,2
815,1471960628130627593,"NYC Parents Warned About TikTok School Gun, Bomb 'Challenge' @PatchTweet",neutral to gun rights/control,0
816,1461116406481760258, Usually when a 17 year old crosses state lines it's with Matt Gaetz not with an AR 15.,slightly support gun control,1
817,1469779382877278213," I'm very liberal - Medicare for all, gun restrictions, ardently pro choiceI think blue areas, like NJ, NY, etc have botched covid terribly.Requiring students to eat outside in the cold, silent lunches are emphatically awful. I'm a teacher, and I'd campaign against this.",slightly support gun control,1
818,1455299848459235335,How are those gun laws working for you in Cleveland liberal fascist CNN? More shootings in liberal fscist run cities!,slightly support gun rights,-1
819,1434993168387387407, So O'Toole is being caught in his lies. Now he is saying that he is the leader and gun laws will not change. The document he so proudly flaunted says they will. Many of his MPs say they will.  He is having difficulty pleasing the gun lobby while trying to fake it for the rest.,slightly support gun control,1
820,1455313726123364353,D.C. v Heller (2008) The 2nd Amendment is an individual right. ,strongly support gun rights,-2
821,1444763287271485450,So settlers can carry assault rifles & Palestinians won't have the right to legally own a gun? anything to make life worse for Palestinians is their mantra.,slightly support gun rights,-1
822,1445501852292825093, Guy commits the largest mass shooting in American history? No word from FBI on why.Parents concerned about what Johnny is learning in school? THEY'RE ON IT,strongly support gun control,2
823,1443998269462437889,"My mum was punched to the ground by a drunk man outside our own home, knocked unconscious and was taken to hospital in an ambulance. Armed police arrested him at the scene. He pleaded not guilty at magistrates and got away with it. The whole justice system is rigged against women ",irrelevant or no opinion on gun rights/control,-99
824,1476672290104520707,Armed minorities are harder to oppress.,strongly support gun rights,-2
825,1446245303632465921, Kyle Rittenhouse's lawyers claim he was allowed to have the AR-style weapon he used to kill 2 protesters because WI lets children over 12 hunt with guns.WI bans minors being armed. Rittenhouse is charged for homicide and being a minor with a firearm. His trial is set for Nov 1. ,neutral to gun rights/control,0
826,1469074213214593029,I catch them on saleNever paid full price.,irrelevant or no opinion on gun rights/control,-99
827,1450610167771537409, It's been a year since Nigerian forces opened fire on peaceful #EndSARS protesters at the Lekki toll gate in Lagos. A mother reveals the horror of finding her son amid the carnage of the shootings. CNN's reports. ,irrelevant or no opinion on gun rights/control,-99
828,1451694614302404619, What we need is common sense prop gun reform ,strongly support gun control,2
829,1475947118074511362," If a nigga pull his gun out on me, playing or not, the relationship is over",irrelevant or no opinion on gun rights/control,-99
830,1444081686082461696," ""Wall Street's three biggest municipal-bond underwriters have seen business grind to a halt in Texas after the state enacted a law that blocks governments from working with banks that have curtailed ties to the gun industry."" ",irrelevant or no opinion on gun rights/control,-99
831,1448026781626290176," Looks like a lot of fun! Why do you support a federal law that criminalizes owning a piece of metal and plastic, you statist thug?Do you think the gun community will be on the side of police who enforce unconstitutional gun laws?Hint - most of us won't be.",strongly support gun rights,-2
832,1451274267815931914,i'd rather have a gun that's all I'm saying.You would rather be unarmed and completely helpless.At least I would have a chance to perhaps fight back and stop it.U would just fall to your knees and beg.You're a lib. I get it. U want government taking care of u,strongly support gun rights,-2
833,1466191711370047489, The prosecutorial misconducts in the Rittenhouse trial was so egregious that it deserves  judicial sanction. Currently prosecutors enjoy total immunity from lawsuits for their actions. That should change. @Steve_Sailer,slightly support gun rights,-1
834,1449117580774363136," A Wisconsin man wounded by gunman Kyle Rittenhouse has filed a lawsuit against the city of Kenosha and the local police and sheriff's departments, accusing them of giving, essentially, an armed militia, free reign to operate all but unhindered.  ",neutral to gun rights/control,0
835,1454227302917738498," JUST IN:  Legal docs, obtained by TMZ, Fetty and others distributed more than 100 kilograms of cocaine, heroin, fentanyl and crack cocaine across Long Island and New Jersey ",irrelevant or no opinion on gun rights/control,-99
836,1465828721697472514, A visibly angry on Senate floor talking now about gun violence & schools: I'm beyond my tipping pointThis only happens in the United States of America kids worry about being shot in school. It happens here in America because we choose to let it happen.,strongly support gun control,2
837,1439693573834694657, Please cancel all your appointments and be at gun park by 12pm if you are clean & clear . #WhiteChallenge . Let's make drugs free Telangana . ,irrelevant or no opinion on gun rights/control,-99
838,1442632779053903872,They took Jayda to jail in Jamaica bc she had her gun on her tf??????,irrelevant or no opinion on gun rights/control,-99
839,1433910379730505728, Chicago dad dies trying to protect daughter from gunfire while driving her to school: report,slightly support gun control,1
840,1469424963933261824,# NYC jail officer busted for pulling gun on Irving Plaza security guard - New York Daily News SignUp HiPeople ,irrelevant or no opinion on gun rights/control,-99
841,1442634453025701892,Suit ability is gun,irrelevant or no opinion on gun rights/control,-99
842,1440072724664045572, Hi We fixed your ad for you. And consider getting some training from actual responsible gun owners. You look like a fraud  because you are one. ,slightly support gun rights,-1
843,1448792285664067584," We just ended our only war and the House Armed Services Committee voted to *increase* the military budget by $24 billion, to $740 billion.We can afford anything we want. Our leaders just choose to make some people suffer.",irrelevant or no opinion on gun rights/control,-99
844,1468356179810131969,How Many More Kids Need to Die Because of GOP's Gun Obsession? ,strongly support gun control,2
845,1448400300461760514, izana with gun ,irrelevant or no opinion on gun rights/control,-99
846,1442252234381611009,You can see him still trying to get his gun when he's down on the sand.,neutral to gun rights/control,0
847,1455298989524353024,"In a WELL-Regulated Militia,citizens know who is & who isn't deputized,when emergencies occurArmed citizens who showed up in Kenosha & presented themselves to police, did their part.The police screwed up by letting an untrained 17-year-old childthink that he was deputized",slightly support gun rights,-1
848,1464349186590011395,You're killing six Guardians in the Crucible with that fancy gun. I'm slaying the whole system with my fit. We are not the same. ,irrelevant or no opinion on gun rights/control,-99
849,1452750322661675009,#Breaking_News Media Law government Democracy #BIDENSAMERICA Idaho Mass Shooting at a MallPrayers Godspeed Healing and Recovery #Bluelivesmatter When guns are outlawed... only outlaws will own guns Gun control is population control ,strongly support gun rights,-2
850,1468355829955018754,We need gun laws that hold irresponsible owners responsible. Full stop.,strongly support gun control,2
851,1472664235209633793,Most school shootings are caused by white atheists!,irrelevant or no opinion on gun rights/control,-99
852,1434993612522237952,Would that tourist have had a gun but for the lack of permitless carry?,slightly support gun control,1
853,1476671623180730378," FLASH:  Judge orders US Capitol breach defendant Mark Mazza of Indiana held in jail pending trialMazza is accused of carrying gun w/ hollow-point bullets on to Capitol grounds on Jan 6.   He's accused of taking, brandishing & keeping DC police batonHe's pleaded NOT GUILTY ",irrelevant or no opinion on gun rights/control,-99
854,1440073754546094084," As gun ownership continues to rise, a change is underway among many Americans' attitudes toward rights and the Second Amendment. READ MORE: ",neutral to gun rights/control,0
855,1445501848345985030," Folks will use these numbers to dunk on CPD, but what these #s really demonstrate how ineffective our current approach is; that puts the vast majority of our eggs in the ""let's spend a ton on armed officers and hope for the best"" basket. Same funding strategies, same failures. ",irrelevant or no opinion on gun rights/control,-99
856,1469083516247986176,And I beg to differ with you about emotionally charged; since when is loss of life not emotionally charged? So spare me your lack of emotionally charged angle on gun violence. You wanna dish it out? Right back at ya! Have a good evening. ,slightly support gun control,1
857,1469424660680871937, Remember when this football coach named Keonon Lowe stopped a mass shooting? Took away the weapon and gave him a hug. Wha,slightly support gun control,1
858,1475947115515944962,Like the POV gun from the HHGTTG movie except the comedy comes from watching abled antivaxxers suddenly acquire immunodeficiencies and fibromialgia and get to hear ppl tell them it's all in their heads and have they tried yoga and keto,irrelevant or no opinion on gun rights/control,-99
859,1448401420022079499,"#Muscle #Massage Gun, #IOOKNA #Portable #Deep #Tissue Massager, #Handheld #Professional #Athletes #Body Massager, #Mute #Electric #Fascia #Gun with 20 #Variable #Speed and 6 Massage #Heads #massager",irrelevant or no opinion on gun rights/control,-99
860,1454210858427592710," In summary: The Idaho gunman was a felon and racist gun extremist who was known to police for his menacing behavior, but he didn't break the law until he opened fire and killed innocent people inside a Boise mall. #idleg",slightly support gun control,1
861,1452750025264701444, London Mayor commits 1m to streets with colonial names to be renamed. Wouldn't the money be better spent tackling rampant knife & gun crime?,strongly support gun control,2
862,1471961172236722178,Suggestion you should make a storage so people can store their guns incase they don't want to get rid of a gun they like but want to try a new one,slightly support gun rights,-1
863,1450926750230265860, Six armed police men on okada started chased the taxi I was in. They caught up with us at Ibadan Tennis Club and they beat me with thei guns for nearly 30 minutes because I refused to hand my phone over to them.,irrelevant or no opinion on gun rights/control,-99
864,1465107196505731075, The proud boys and oath keepers are not independent groups. They're the armed wing of the Republican Party.,irrelevant or no opinion on gun rights/control,-99
865,1435732644726202368," The ""death by a thousand cuts"" strategy.  Also being used to attack gun and abortion rights. ",slightly support gun rights,-1
866,1463290257198227462," Doocy: ""Would the president ever apologize to the acquitted Kenosha shooter Kyle Rittenhouse for suggesting online and on TV that he is a white supremacist?"" Psaki: ""The president believes in condemning hatred, division, and violence."" ",irrelevant or no opinion on gun rights/control,-99
867,1443346318206795776, HolovaniaMade some boss forms of the #holoMyth members (Amelia gets a gun)#amelia #callillust #gawrt #inA #artsofashes ,irrelevant or no opinion on gun rights/control,-99
868,1469082772132311043," Apparently, he does not work for any one representative. In any case, packing a gun and forgetting to leave it in his bag (Seems nuts to me) is a bad habit. It makes you wonder what gets missed.",irrelevant or no opinion on gun rights/control,-99
869,1476671859961872393, I did this at spirit airlines they pulled a gun on me ,irrelevant or no opinion on gun rights/control,-99
870,1462568607339225102," Interesting to see Press Secretary for celebrating Rittenhouse in Florida where my daughter was murdered by another teenager with an AR 15 in Parkland, Fl.  Christina, I remember when your boss once acted like he gave a shit. ",strongly support gun control,2
871,1454211732801478658,"Unless it was this girl, I really don't care. Republicans have a way of making themselves Russian assets. I am willing to give Flowers the benefit of the doubt.",irrelevant or no opinion on gun rights/control,-99
872,1442252641581600774, I am hearing some really bad things about some supposed conservative congressmen. @Cawthornfo,irrelevant or no opinion on gun rights/control,-99
873,1443999458249871377,"No one wants it to go away, I never said that. I'm all for gun ownership but regulation would be far more efficient at reducing mass shootings",neutral to gun rights/control,0
874,1433909596360527873, So I can have a gun in my car but not a blunt. Ok,slightly support gun rights,-1
875,1472664238749626372, gun really said you can make me do all things for this series just let me take care of my lips BAHAHAHAHAHAHAH,irrelevant or no opinion on gun rights/control,-99
876,1466543306846916617, The people trying to keep Toni Morrison's books out of schools are the same people quiet about school shootings.,slightly support gun control,1
877,1454209768709632001,Zion is also the home of Kyle Rittenhouse,irrelevant or no opinion on gun rights/control,-99
878,1443344543802269701," I'M FINALLY DONE WITH THE STORY BOARD AHA BDHDHNow *cocks gun*WAMAN, ANIMATION OR ANIMATIC? NO QUESTIONS, CHOOSE WHICH ONE AIGHT(`A    ) ",irrelevant or no opinion on gun rights/control,-99
879,1445466721414905856,"Better not let him know that Ryu also traveled to FAR more different worlds:Shooting with a gun, becoming a Power Ranger, fighting with the Avengers, crossing different worlds with a Shinra soldier (no relation with another Shinra) and a perky mystic foxwoman, you name it.",irrelevant or no opinion on gun rights/control,-99
880,1467988734301945862,"For me - I was referring to the person who murders someone with a machine gun.  Either way, a person has to have a federal license for one.",slightly support gun control,1
881,1448026506790379521, Gun cases with neat foam cutouts? No.Single salty pelican box with everything stuffed in ,irrelevant or no opinion on gun rights/control,-99
882,1444764345431379968, My stream schedule for this week! 10/4 - 10/10Mon. - Wild Arms 3Tues. - Wed. - Front Mission: Gun HazardThurs. - WA3Fri. - ???Sat. - ??????Sun. - All streams start around 6 PM EST at https://t.co/XdKOhJyJ1G! Come have a good time!,irrelevant or no opinion on gun rights/control,-99
883,1469082992324739078,"What, please define. When you say ""No ur correct, the second amendment does"", the second amendment does ""WHAT"".",slightly support gun control,1
884,1472664364855533569, SH FiguartsCyclone $30Zectrooper $30Den-O Gun/Rod Form set $60Den-O Axe Form (no effect parts) $30Momotaros (no Den-Liner parts) $30Den-O Sword Form $40 ,irrelevant or no opinion on gun rights/control,-99
885,1450611651384909824," If Mayor Beetlejuice was so worried about safety, with all the shootings & murders, she would have never disbanded the gang unit. she would hire more cops and have an expanded the gang unit and call in the feds and bring RICO charges against the gangbangers shooting up the city.",irrelevant or no opinion on gun rights/control,-99
886,1448400585862963200,"Should never have happened - Killed on Zoom: Dad held after toddler finds gun, shoots mom - ABC News - via @ABC",slightly support gun control,1
887,1469083996462198787, How about the preceding 30-year surge in gun sales that intersected with a 30-year decline in crime? ,slightly support gun rights,-1
888,1440073906287628290,"""If you're here to kill me, I'll have to disappoint you,"" he said when he looked into the barrel of her gun.",irrelevant or no opinion on gun rights/control,-99
889,1455313473605353489,You don't get to change the rules like that. Rules are universal. Both are self-defense cases & should be treated under the same rules.Just because YOU don't like the circumstances doesn't change what's fair.Ps? Gun didn't cross state lines. That's been known for a YEAR now.,slightly support gun rights,-1
890,1451694420412166150," Yes, lots more facts needed.  I love Baldwin, but why was he pointing even a prop gun at people AND pulling the trigger?  And one imagines  that one wouldn't fire the second shot (unless he was was acting very quickly). ",irrelevant or no opinion on gun rights/control,-99
891,1434993197873250307,"#FactCheck These are the real gun statsSelf Defense Uses - 1600Total Deaths (suicides, homicides, accidents) - 40kscroll down for 2020 in link#guncontrol #EndGunViolence #AssaultWeapons #2a #secondamendment #guns #weapons #crime #Violence ",strongly support gun control,2
892,1448400165723856907," Buying a house in SA requires you to also put money aside for a jojo tank, a generator, solar panels, private security & a gun.",irrelevant or no opinion on gun rights/control,-99
893,1444411757666123777, The Supreme Court may soon rule that all Americans have a right to CARRY a gun.Gun control activists say that'd be a disaster.But President Alan Gottlieb has data that supports his belief that more guns in the hands of private citizens make us safer: ,slightly support gun rights,-1
894,1451274794796781576,That's why people train for situations like this. I doubt that'sfirst time someone pointed a gun at him. Cool as a cucumber.,irrelevant or no opinion on gun rights/control,-99
895,1436096575424524304," If anybody put a gun in my face ima start suckin on it, pull the trigger you gay ",irrelevant or no opinion on gun rights/control,-99
896,1476703893304324098,"Yes efficacy will reduce but it is still better than doing nothing. As I said kids from 5+ are wearing them in Europe, but I agree it probably too difficult for adults in the UK. Still not a loaded gun though, really!",irrelevant or no opinion on gun rights/control,-99
897,1469424761209966595, 8 minutes. With a gun. ,irrelevant or no opinion on gun rights/control,-99
898,1471961251026771972," sometimes i randomly remember Seb accidentally shot a bird out of a tree with Christian Horner's bb gun, had to promise not to tell Christian's wife cause it was her favorite bird and then confessed to her anyway while fighting back tears because he felt so guilty about it ",irrelevant or no opinion on gun rights/control,-99
899,1444764338036756482, This is why the 2nd Amendment is non-negotiable. Don't let them Australia your America. ,strongly support gun rights,-2
900,1475947115109134336," If a nigga pull his gun out on me, playing or not, the relationship is over",irrelevant or no opinion on gun rights/control,-99
901,1465828604630155268," If children didn't have access to guns, more than half of America's school shootings would never have happened.If children didn't have access to guns, three students in Michigan wouldn't have died today.",strongly support gun control,2
902,1470154860423172098,SPIDER-WOLF WITH A GUN?!?! ,irrelevant or no opinion on gun rights/control,-99
903,1444424811481030660," From filming on the C-17 aircraft to the HMS Dragon, the and all appear on screen in #NoTimeToDie.Read more about the key role the UK Armed Forces played in filming ",irrelevant or no opinion on gun rights/control,-99
904,1451694652394967041,THE POTENTIAL ft. a revive me i have ray gun ,irrelevant or no opinion on gun rights/control,-99
905,1449780909591482372,"Nicolle you're the worst of the worst on cable news. You never do real news. Like the Border, Chicago Shootings, Hunter's Lap Top. You're a fake. #cow",irrelevant or no opinion on gun rights/control,-99
906,1476671911304253443," GUNS & KIDS: In 2020 in the US, more than 5,100 children under 18 were killed or injured in gun incidents. Parents/guardians and others who fail to safeguard their guns should be prosecuted. As Santa Claus, a monk, I do not accept gift requests for weapons or violent video games. ",strongly support gun control,2
907,1469780065831596038," George Webb The US Public Service.""This is an armed uniformed Public Health Service, everyone's Captains, Majors and Lieutenants in this building, and they run the FDA, and that gives the Military the Inside Track on approvals for breakouts."" ",irrelevant or no opinion on gun rights/control,-99
908,1444083493663879172,The UK Armed Forces played a key role in No Time To Die by Ministry of Defence,irrelevant or no opinion on gun rights/control,-99
909,1456035085522665472," I joined because as a gun owner I want to help be part of the solution, not the problem. The NRA's extreme agenda threatens our constitutional rights & safety  the Supreme Court must reject its case. #GunLawsSaveLives ",slightly support gun control,1
910,1476671835651645441, I don't know where I'm goingOnly God knows where I've beenI'm a Devil on the runA six gun loverA candle in the wundYeah ,irrelevant or no opinion on gun rights/control,-99
911,1449118487922630659,"Well, no K-12 teaches C, so seems like a waste of time for all those angels. But maybe they can stop a few shootings if they can work it in. ",irrelevant or no opinion on gun rights/control,-99
912,1444425398159355911," An armed man at a Georgia bar demanded an employee serve him more drinks. When she refused, he slapped her across the face and held her at gunpoint, demanding she dance with him.In 2014, Georgia lawmakers passed a law allowing guns in bars. #gapol ",slightly support gun control,1
913,1458583706101293061, If you would like to check the stats of the two white people who Kyle Rittenhouse shot in obvious self-defense here you go. Our FBI knew Kyle was innocent. Our media knew Kyle was innocent. They all allowed a teenager to suffer horribly and publicly to feed the BLM lie. ,slightly support gun rights,-1
914,1448027203740975105," Donald Trump has never stopped figuratively shooting people on 5th Avenue. Unsurprising, because that's who & what Donald Trump is. What is entirely inexplicable is the steadfast refusal of good people in government to take the gun from Donald Trump's hand.",irrelevant or no opinion on gun rights/control,-99
915,1463290142576238601,give tohru honda a gun and make it happen,irrelevant or no opinion on gun rights/control,-99
916,1436770306471964677,"Just like gun nuts, these people don't know how tanks work.",irrelevant or no opinion on gun rights/control,-99
917,1457860420706910211, Harder They Fall was amazing but I aint gon lie Zazie Beetz did not seem to fit in that shit. There was some real deal gun slinging going on they airing that bitch out in broad day then they cut to her wearing that top hat looking like Slash from Guns N Roses & I was like idk man,irrelevant or no opinion on gun rights/control,-99
918,1445115905969586181,lowkey need someone to hold a gun to my head and tell me what to do im tired of all these fucken decisions,irrelevant or no opinion on gun rights/control,-99
