weibo_id,weibo_content,标注人S,标注人W,label_sw
4407454093651768,#地球20年前已停止变绿#【#地球20年前已停止变绿#！超过一半植被生长趋缓，与全球变暖有关[伤心]】据《科学美国人》报道，上世纪80、90年代全球植被范围扩大，但20年前这一趋势已经停止。这与全球变暖造成的空气水分减少有关，二氧化碳浓度升高虽然对植物有益，但也会造成其他净负面影响。@老板联播  ,1,1,1
4320759905886876,《为何珊瑚橘为2019流行色？》  可不仅仅是因为它好看那么简单🤫  PANTONE同时也是为了提醒我们关注气候变化以及被污染的海洋，这些问题已经导致了一半的珊瑚礁死亡，其中90％将在2050年消失  如果人类还继续无视珊瑚发出的危险警告，那么，海底中绚丽的珊瑚礁就会成为历史  只有我们与大自然建立起 ,1,1,1
4129915399951557,【高温福音！可以穿的“空调”来啦，还是航天科技！】#国内新闻#据@中国日报 ，近来连日高温，热҈得҈字҈都҈出҈汗҈了҈[允悲]。中国航天科工集团第二研究院利用航天技术研发了一款空调衣，并已投入市场。产品由液冷背心、制冷单元和电源组成，空调机体积小、重量轻、使用方便，可背负在身体任何位 ,3,3,3
4406958070871299,/@胡同阿伦特 : 一边当枪使，就好像另外一边也是。小孩子是帮自己的未来搞掂，美国枪击、气候变化、韩国性侵，学生出街哪一个不因为大人是废物。一个人会不会思考，跟年龄没关系，孩子的思想觉悟比很多大人高不知道哪里去，相反太多活了四十也还是巨婴一枚指望得上？这种说孩子容易被煽动的，跟建墙是,3,3,3
4478297024682991,#郑爽[超话]#[中国赞]#Youth4Climate气候变化青年行动公益大使郑爽# 人生的快乐，走自己的路，看自己的景，超越他人不得意，他人超越不失志！[心][心]  期待： 郑爽沈晨曦《翡翠恋人》 郑爽苏嘉蔓《绝密者》 郑爽聂小倩《只问今生恋沧溟》 @郑爽SZ @郑爽SZ ,3,3,3
4152508115202468,#规划城事# 1995年的9月16日是第一个世界保护臭氧层日。联合国大会1995年1月23日决定每年的9月16日为国际保护臭氧层日，臭氧层问题已被国际社会公认为与酸雨、温室效应并列的全球环境问题之一。 图：南极上空的臭氧层空洞像一个巨大的蓝色水滴(美国航空航天局，摄于2000年9月6日)  ,1,3,
4454787557164952,澳大利亚环境保护组织日前用一张“一大群人将头埋在沙中“的图片引起了全球注意，该组织认为这张图可以总结澳总理阿博特对应对气候变化的态度。 ,1,3,
3989533575570578,[哆啦A梦花心][哆啦A梦花心][哆啦A梦花心]中暑是高温影响下的体温调节功能紊乱，常因烈日暴晒或在高温环境下重体力劳动所致。气温高最佳就寝时间是22时至23时，最佳起床时间是5时30分至6时30分。睡眠时注意不要躺在空调的出风口和电风扇下，以免患上空调病和热伤风。,3,3,3
4335014873099833,遇极寒天气则一定是极端天气事件，气候变暖则是千真万确毋庸置疑的。这便是联合国主导的“全球变暖说”的惯常说法。只是出自实验室数学模型的''全球变暖”说 ，的确难以说服持常识、逻辑思维并将眼光放的很远很远的人，尽管他不是这个家那个家。,1,1,1
4505662711730366,有意思！谁说气候变暖，五月的北京居然还在下雪❄️，这意味着什么？ 特离谱大统领的退出《巴黎协定》，莫非是未卜先知吗？ ,2,3,
4512487272335692,这真的？？？要害死多少海洋生物啊。。。//@中国鲸类保护联盟:全球最大的镍和钯生产商诺里尔斯克镍业公司的一个发电厂的燃油箱，在上周五坍塌了...目前认为，坍塌原因是【气候变暖导致的北极冻土层融化】...而且因为Norilsk市的地理位置和油污量，清理工作将异常艰难... ,1,1,1
4523658489487859,看到了一篇写未来十年气候变化的文章，写得令人心潮澎湃。结合其他新闻，无论是自然还是政治，都给人一种要变天的感觉。 ,1,1,1
4184914313913422,#全球发展#  你是否因为你场所所在地越来越暖和的冬天感到困扰？@瑞士乐思速冰 仿真冰场是你最佳的暖冬解决方案，在气候变化的大背景下，这个生态友好型的未来冰场将给你带来不一样的体验！[酷][酷]传统冰场需要大量水电耗能，而乐思速冰仿真冰场舍弃了这些耗能的元素，让你的冬季休闲娱乐既划算又环保 ,1,1,1
4293168528477111,2018#地球卫士奖#——科学与创新类别  “用植物来制造代肉食材有益于人类健康，并助力实现可持续未来。” ——“超越肉类” 公司(Beyond Meat)  “由植物制成的肉类美味、营养、可持续、还有助于对抗全球变暖。” ——“不可思议的食物”公司（Impossible Foods) ,1,1,1
4504489271184993,各位朋友，在節能減碳愛地球的同時，請保護好腳趾頭[微风][微风][礼物]#气候变化# #让人一见倾心的回眸杀#  ,1,3,
4398449556253430,团建就是团建  目的只是团队聚聚而已  昨天大老远跑来奢侈住一晚→吃饭喝酒唱k撒欢到临晨两点→室内窝到快中午出门→吃饭→分桃子→到点回家各找各妈[跪了]  今天高温强力逼退 差点晒化了！  Remind：此地不好玩 吃住相当贵  不推荐  Tips again:  高温天气只适合在家吹空调[月亮]  ,3,3,3
4466881907842028,记录一下2019–2020  1、美国爆发27年以来特大流感病毒； 2、中国爆发新型冠状病毒； 3、东非爆发25年以来最严重蝗灾，仅一个蝗虫🦗群长60公里，宽40公里； 4、澳大利亚发生火灾🔥，大火连烧4个月，十几亿动物在火海中丧生； 5、全球变暖仍在持续，冰川融化，北极熊物种面临死亡。 6、西班牙大暴雪 ,1,1,1
4344758862279649,在讨论哪个年份是好年份、哪个年份是坏年份之前，首先我们要明白一点：某些酒庄和酿酒师在面对气候变化时有更好的设备和经验。 所以1986，对于干啤来说，可以说是绝佳年份。 ,3,3,3
4342669201340632,#热工会经iu12#【#52只北极熊入侵人类定居点#】俄罗斯北极圈岛屿的新地岛，自从去年12月份以来，就陆陆续续遭遇了50多只北极熊入侵。由于它们属于濒危动物，所以大家无法擅自捕杀，只能随时保持警惕，避免被北极熊误伤。专业人士称，全球变暖后冰川融化，北极熊的栖息地和食物都大大减少，所以不得不上 ,1,1,1
3960847913653339,西有虫草，南有金线莲。金线莲别名鸟人参，全草均可入药 性平味甘 具有保肝护肝 清热凉血 祛风利湿 平衡阴阳 扶正固本 生津养颜 调和血气 益寿廷年的功效。食用方法：1水洗煮泡当茶饮用2与肉类食品一起炖、蒸均可 现在气候变化，小孩老人特别容易感冒，多喝金线莲水能很好预防流感，切莫错过最好时机！,3,3,3
4516972652624162,//@姨妈嚼起榛子:现在热转果然应该冷静一天//@苍炎的人形师 :[doge]我家附近的检查点是空调店长自己把冷风机搬出来给检测人员用的。今天才知道原来我们的测试站这么普及，希望后勤赶紧跟进吧，别让检测人员受罪了。//@香蕉小小陆 :但检测人员战高温也是事实啊[思考]//@翟颢 :,3,3,3
4235592893606093,"#掌跖脓疱病如何预防# 一，注意气候变化，避免激发感染。 二，忌口适当，勿食辛辣鱼虾，海鲜 等过敏腥发物。 轻松治愈不再发愁！在家就能治好掌跖脓疱病，不再东奔西跑求医！！ 东方妙水 皮肤1+1治疗#掌跖脓疱病#，使用5-7天就能看到明显的效果， 无效退款， 微信dfmscj, ",3,3,3
4021809878348610,"【希腊恶劣天气导致开心果产品减产 相关货品质量令人堪忧】近日，由于受气候变化和病虫害等负面因素的交互影响，希腊最大的开心果产地埃依纳（AGINA）岛今年的开心果产量锐减，预计同比下降幅度会超过3成。 埃依纳岛上开心果主要出自这里为数众多的家庭农场，而大多数农场多年以来一直坚持生产有机农作<a href=""/single?id=4021809878348610""...全文",1,1,1
4235703959390293,夜晚的长度取决于驯夜人手里缰绳的松紧，浊酒入樽后，手一松，和夏风疾驰八千里，夜晚就会被无限拉长，宴席散了又重开，晚风一遍一遍陷入循环，异常的高温不堪加班之苦，地球退烧，反季而来的暴雨变得匆匆，月亮一渥。但我不在乎这些玩意儿，不想关心温室效应世界和平宇宙爆炸，我只想你在哪在干嘛。 ,3,3,3
4401534076944171,【电气火灾防范之短路火灾】#蓝朋友的警告# 在生活中，电视、电脑、冰箱、空调等电器，已经成了不可缺少的日常用品。然而在使用这些电器时，稍不留意就会发生短路，短路产生的高温极易引发火灾。在使用电器时要注意些什么才能避免发生短路火灾呢？戳视频了解↓  https://api.youku.com/videos/player/file?data=WcEl9oUuRdTRPVEl5TkRRMHwwfDB8MTAwNTB8MAO0O0OO0O0O,3,3,3
4269971254816132,太虚伪了 造成全球变暖的是我们疯狂消费的每个人 你我他 每个人吃的食物买的包都在破坏环境 你要不然就从此停止消费要不然就别当既杀手又哭人死得惨。转发惊呼发[泪]装义愤填膺装圣母不是赎罪券 一口一个人类说的跟自己不是人似的,3,1,
4152871601258533,据《华尔街日报》援引欧盟能源高级官员透露，美国总统特朗普行政团队的官员周六表示，美国将不会退出《巴黎气候协定》重新建立一套新的应对气候变化的国际机制，但美国会重新审查《巴黎协定》的相关条款。特朗普团队官员称不退出《巴黎协定》：会重审条款 ,3,1,
4247898495313339,#568推荐##每日推荐#电影《后天》#后天[电影]# 《后天》描绘的是以美国为代表的地球一天之内突然急剧降温，进入冰川期的科幻故事。故事中，气候学家杰克·霍尔（丹尼斯·奎德饰演）在观察史前气候研究后指出，温室效应带来的全球暖化将会引发地球空前灾难。杰克博士曾警告政府官员采取预防行动，但警告显 ,1,1,1
4096436423400957,"""《民族荣誉》中华民族五千年文明。毅立世界东方，为人类的文明做出了具大贡献。现在出现危害全世界人民几大难题出现了：地球气候变暖；雾霾来了空气变坏；资源面临枯竭；疾病复杂化；生存环境遭到人为的破坏，人类该醒醒了！中国农民发明了《不耗能源发电机组》《不耗能源汽车》开创《清洁能源时代》    ...展开全文c",1,1,1
4458108527571143,造成森林火灾的原因有很多，包括气候异常、人类活动等，扑灭一场山火需要消耗大量的人力和财力，希望澳大利亚的火灾能早日被扑灭[抱抱] #超2万只考拉山火中死亡# #澳大利亚血色天空#   想找有趣的数据、制作好看的图表嘛，来登录镝数吧~,1,3,
4412736752876493,#全球变暖恐不再受人类控制#现代近工业化给我们带来了物质文明，为我们的生活提供了诸多便利。同时也严重破坏了我们的生存环境。 不要说什么拯救地球，地球比我们想象中坚强多了，需要拯救的是人类自己。    人类只是地球上的一类生物，人类没了，还会有其他生物继续在这个星球生存，再这么作下去，人 ,1,1,1
4364005336613278,[喵喵]@天天聊热搜：地震频发，气候异常，霍金的理论看来是要提前了@居居豆豆：近几年太原小震不断，其实挺可怕的@Crila_：很多地方最近都地震了@谢玲钰：我感觉也是，这些都是余震……会有大动静发生直觉@我要烫大波浪当渣女：地震和怪天气越来做多了  我们是不是应该做点什么了,1,1,1
4440779071869602,#环保bingo酱# 【全球最环保的搜索引擎：每搜索45次就种一棵树】据外媒，德国搜索引擎Ecosia被誉为是“全球最环保”的搜索引擎，因为用户的每一次浏览都相当于在种树。这家公司将80%的搜索广告利润捐献出来用于植树造林，对抗全球变暖和气候变化，每搜索45次就会产生足够的利润来种一棵树。 ,1,1,1
4517680511514046,#李兰娟称新冠病毒零下20度可存活20年#也就是说 极低温度下可延迟病毒的存活期 大胆设想一下 如果南极 北极的冰层下存在着某些超级病毒 全球变暖后促使一些病毒“复活” 再由某些宿主带出…… 努力爱这个地球 保护好我们的环境吧 ,1,1,1
4272002124235346,/@花枝春野伊:有功夫瞎吃瓜不如艹数据实在，懂？//@哈-Rub 数据第一 不是随便说说的 是真的第一 尤其是在这个8月在没有zh加成的一个月 是商家考量的一个关键性时间段    因为8月就是纯朱一龙自身的热度和数据 虚火还是实火 粉黑说的都不算 只有投资方看到数据后说的才算 所以8月数据至,3,3,3
4182989867021586,可怜.......全球变暖，罪魁祸首是我们人类，早晚有一天我们也要招罪[泪][泪][泪][泪][泪][泪][泪],1,1,1
4475782124578392,善良能让你永生，修成善良皇帝你就永恒了；善良+正义能让你永恒，修成善良皇帝+正义皇帝能让你永无止境的永恒；善良+正义+和平等于永无止境，修成善良皇帝+正义皇帝+和平皇帝能让你无限极的永无止境的永恒；善良+正义+和平+空调城（最高温度和最低温度）能让你永春……（待续）  ,3,3,3
4503837577431231,#郑爽[超话]#[给你小心心]#Youth4Climate气候变化青年行动公益大使郑爽#  人生的高度，不是你认清了多少事，只是你看轻了多少事。心灵的宽度，不是你认识了多少人，只是你包容了多少人。做人如山，望万物，而容万物。做人似水，能进退，而知进退！[心][心][心][拳头][拳头] @郑爽SZ @郑爽SZ ,3,3,3
4006994270192061,发布了头条文章：《如果幸运的话，100年后的地球会是这个样子》 你可能已经知道今年夏天很热了，但你肯定不知道 2016年很是历史上最热的一年， 比工业化前的平均温度增加了1.3摄氏度。这个数字已经逼近国际政策制定者设定的全球变暖警戒线：1.5摄氏度。 如果幸运的话，100...,1,1,1
4580316453536998,靠 三代会真是老太婆的裹脚布 又臭又长 根本没有人听好吗？？？ 新主席都上任三个月了 现在才这儿装模作样搞投票 我真是吐了 念的稿子一个比一个长 加上高温空调！ 头疼死俺了！！ 师父别念了师父别念了师父别念了！ ,3,3,3
4087488324714108,高成就永远是在高期待的前提下所产生；【张掖丹霞地貌】是中国地貌分布最广阔！气候变化及风力等自然环境的影响、不同颜色的砂岩和矿物层挤压在一起、其五彩斑斓的色彩常令游客沉醉其中、外加板块运动。2400万年来：造型最丰富的地区之一……才形成了此处多彩的自然奇景[lxhx滚过] 滨州·阳信国际工业园 ,3,3,3
4447353681240406,今天第四次@blue想要住海邊 ！ 其实也不远，就三百公里！ 冬天已经开始咯 已经下雪了 全球变暖了 再不去就没得了 ,1,1,1
4013097577923476,【天气实况信息】摆脱了高温的羁绊，心情也美丽了起来。今天上海多云为主，午后到夜里北部和东部可能有些短时阵雨，但对大家出行影响不大。截至14时30分，徐家汇站最高气温为29.9℃，各区也普遍在30、31℃附近。天气总算没有那么热了，这条命也终于不用空调给了！[哈哈],3,3,3
4262045953869950,【酷暑时节室内高温会影响认知能力[吃惊]】[太阳]炎炎夏日，尤其酷暑时节，人们会觉得闷热难耐。美国一项新研究发现，酷暑时节室内的高温会影响人的认知能力[思考]。研究人员说，在夏季热浪来袭时，室内温度对人的认知能力会有明显影响。在全球气候变暖的大趋势下，未来建筑物规划设计中，应该把如何减 ,1,1,1
4512648211255059,hello 2020，wtf//@M大王叫我来巡山:简直是灾难…//@中国鲸类保护联盟:位于西伯利亚，全球最大的镍和钯生产商诺里尔斯克镍业公司的一个发电厂燃油箱，上周五坍塌了...目前认为，坍塌原因是【气候变暖导致北极冻土层融化】且因为地理位置和油污量，清理工作将异常艰难,1,1,1
4334570587462106,【International Info】国际：             美国，被冻成狗！             美国中西部地区遭受极低漩涡，冻死人，不少美网友调侃，到芝加哥走一遭，以为自己穿越到了“南极”。             特朗普又借机质疑全球变暖。             1月29日，美国总统特朗普发推难掩内心激动：“在我国美丽的中西部， ,2,3,
4517710207151166,我想着我从小中文成绩yjjc 雅思阅读8.5对对话和文字的理解能力应该是没啥大问题 但是最近我真是见识了断章取义恶意解读能到什么程度 肖战做个深呼吸 都恨不得有人说他消耗了过多的氧气 试图要加剧全球变暖（只是一种夸张的说法来）以后肖战说话得自带弹幕 每一句都跟着小括号 里面写二百字的解释,1,3,
4409581482264332,//@HaloXiaoXin__://@表给我装淑芬:再转转//@李易峰全球后援:#李易峰[超话]# 守护共同的家园//@绿色和平:通过这个#李易峰寻找北极熊# 的故事，我们希望大家关注气候变化与海洋的相互影响，了解唯有健康的海洋才能帮助,1,1,1
4447185254601424,【#9岁中国女孩联合国演讲#】12月7日，在西班牙马德里召开的第25届联合国气候变化大会上，一位9岁中国女孩以“青年的力量·青年的责任”为主题发表全英文演讲，她以熊猫保护为切入点，介绍了中国青少年在气候变化中所做的努力和贡献，并呼吁全球青少年与熊猫站在一起，践行环保，对抗气候变化 ,1,1,1
4475989306664470,#郑爽 小雅Nano真我代言人# #Youth4Climate气候变化青年行动公益大使郑爽# #更好人生公益形象大使郑爽# #郑爽JALOUSE创刊封面# @郑爽SZ顶级人气top贝微微❗💎✨🌈 果敢而真向真❗💎✨🌈 可盐可甜立夏❗💎✨ 活泼可爱襄铃❗💎✨🌈 回眸一笑百媚生阿月❗💎,3,3,3
4301477638102088,近日，森防站技术人员从细节入手，认真整理汇总归档2018年度林业有害生物内业资料，确保汇总数据完整准确，归档资料科学规范。 截止目前，阿尔山林区林业有害生物外业监测调查工作已圆满结束。森防站技术人员将野外调查记录表及各项数据等进行整理汇总，并结合气候变化进行综合分析，预测明年林业有害 ,1,3,
4463713060609896,本来只想安心的回家_却被这铺天盖地的信息慌了.唯独在疾病面前人才知道健康的重要性，全球变暖、野生动物濒临灭绝、流感，这一切的一切都是人类的贪婪。 ,1,1,1
4412736090282596,"#全球变暖恐不再受人类控制# 出行多走路,饮食多植物,健康是你的,也是地球的,一起更好!  @陪你跑  【史无前例！CO₂浓度创新高，诺奖得主：#全球变暖恐不再受人类控制#】300万年前地球二氧化碳浓度达300ppm时，温度比如今高2-3°C，海平面高出15-25米；去年地球CO₂浓度已超410ppm，史无前例。诺奖得主、 ",1,1,1
4361236978836396,【芬兰迎来议会大选，右翼政党新口号“气候变化歇斯底里症”】“一旦移民问题等话题不再具有爆炸性，不再能够引发紧张关系”，气候问题就很可能会成为“欧洲社会中爆发冲突的新战线” ,2,1,
4475398635571232,#COP25绿色WE来[超话]##西北大区气候变化大会志愿者活动#  用步行替代车辆  一起绿色生活[心][微风] ,1,3,
4344591626332637,#新书推荐# 《能源法制前沿问题研究》于文轩主编 、朱炳成副主编 本书就当前能源法制领域的前沿问题展开了深入的研究，分别从石油天然气、煤炭、可再生能源、能效管理、应对气候变化等方面展开论述，并针对我国能源产业管理提出了具有可操作性的意见和建议。本书适合从事能源产业管理、政策研究、法制 ,1,1,1
4512421454147991,//@俄罗斯田园猫:天呐//@江南大野花:今年真是…//@猫盟CFCA:天呐…//@中国鲸类保护联盟:位于西伯利亚，全球最大的镍和钯生产商诺里尔斯克镍业公司的一个发电厂的燃油箱，在上周五坍塌了...目前认为，坍塌原因是【气候变暖导致的北极冻土层融化】而且因为地理位置和油污量，清理工作将异常艰难,1,1,1
4300905732082566,夕阳飞霞--- 我的创业日记（1005） 2018年10月29日云 因为-“人” 觉得“人”很了不起，并且要极力证明“人”了不起，所以- 人类才把本来很简单的事- 弄得很玄乎；自己看着自己弄出的那些“奇迹”，又煞有介事地自己鼓舞自己，直到“温室效应”不可遏制了，极地冰川都融化了，粮食和蔬菜都不能吃了.... ,1,1,1
4221786126013592,《研究：由于全球变暖 至少三分之一冰川将消融》中新网3月26日电 据外媒报道，全球冰川消融已呈不可阻挡之势,1,1,1
4365001197883813,今日周四天气晴，气候变化热死人，无耐来来游园艺园，鲜花缭乱满山里，歇停园亭看风景，热天也耍小清闲。  ,3,3,3
4300983196966521,今天好冷啊，只有四度了。每到这种气温，就意味着又到了买advent calendar的季节了。 看了好几年了都没下去手，去年最喜欢liberty的，因为盒子最好看！想来想去，我每年都欢欢喜喜研究一下大概只是喜欢漂亮的包装😂 ,3,3,3
4463871354330962,【气候治理的公地悲剧】一个国家的大火，需要全世界的人来消化，这与气候变化所面临的尴尬情形非常类似，警示我们气候领域的“公地悲剧”越来越严峻。 ,1,1,1
4222177052246229,讲道理先不说转基因会不会带来长期的影响，就光光那些说转基因食物会给人带来基因突变的影响导致什么危害后果的，估计在基因突变致死前就被环境污染全球变暖给弄死了。所以🤷‍♀️评论区还是不看了好,1,1,1
4458162360818307,//@陆克文先生:很感谢很多中国的朋友们对于澳洲森林大火的关心。实在来讲，这是气候变化带来极端天气的后果之一。如果我们不能在全球范围内同心协力减少温室气体排放，那么很不幸的是，这样的极端天气在全世界造成的气候灾难会越来越多也越来越频繁。积极应对气候变化，时不我待！老陆,1,1,1
4130449787269420,"20年前没空调的夏天，是怎么过的？内蒙古本周""烧烤""模式仍将持续。预计本周，内蒙古西部偏西、中部偏北和东南部地区有35℃以上高温天气，阿拉善盟西部、锡林郭勒盟西部和北部、赤峰市北部、通辽市大部、兴安盟南部最高温度可达37℃以上，局地达40℃或以上。[并不简单]在此期间，全区大部地区无有效降水 ",3,3,3
4168955126070577,#发改委：2020年控制温室气体排放目标有望超额完成#“我国有望超额完成2020年控制温室气体排放的行动目标，并为实现2030年目标打下良好基础。”在今天国务院新闻办举行的《中国应对气候变化的政策与行动2017年度报告》新闻会上，国家发展改革委气候司负责人李高说。  据国家《“十三五”控制温室气体排 ,1,3,
4262132772016194,七月十五日，多云。高温，天空像被烤化的蓝色玻璃，白云则变成了炒牛奶，一团一团，演绎着视觉上的甜。朋友开车行驶在路上，拍照片给我，一张有天使的翅膀，一张有纯白的爱心，是我们这些躲在空调屋里的人所忽略的奇迹与浪漫，她说，能看见这些，热就热点吧。光阴流动，不必急切去追，只需淡然欣赏…… ,3,3,3
4269688676516828,【北极圈罕见32℃高温 】近日，北极圈内的温度一度达到30℃。近年来气候变化使北极熊所在的地区浮冰快速消融，而海冰的减少或使北极熊在40年内灭绝，还可能进一步加剧北半球的异常天气。,1,1,1
4152921337879080,你是名人。谁不知道王心刚？[笑cry]//@GrowEasy:我也爆料，大旗事件的时候，这货是吴法天的粉丝，说我是方粉里的高级黑，号召大家拉黑我[笑cry]//@扮虎:哈，那也太土了啊！还混科普圈儿？[允悲]//@李长青医生:我也爆点底料：这人到现在估计还认为同性恋是一种需要治疗的情况，全球气候变暖是不存在的。,2,2,2
4191795304577764,【30年后可能吃不上巧克力了？专家称罪魁祸首是全球变暖！[哆啦A梦吃惊]】再过30年，我们就吃不上巧克力了？根据美国海洋大气气候组织的专家预计，全球变暖在未来30年里会给可可产量带来严重打击。再不保护环境，甜食党的末日就真的来了！[伤心],1,1,1
4353336511758458,中国科学院成都生物研究所胡军华研究员团队以“世界屋脊”青藏高原特有的两栖动物——高山倭蛙（Nanorana parkeri）为指示物种，结合气候稳定性与遗传数据的空间分析，揭示了青藏高原两栖动物对过去与未来气候变化的响应，发现距离冰期避难所的距离远近是影响种群遗传多样性的主要因素，种群遗传多样性 ,1,3,
4336409592102847,[嘻嘻]怎么不说让14亿中国人少呼吸减少碳排放减缓温室效应呢，SBs果然是SB组成的[嘻嘻][嘻嘻][嘻嘻],1,3,
4262017197487313,当外面大马路上温度高达四十度 当你在二十六度空调房里吮着美味冰淇淋 当你和一家人围桌吃晚饭时 当你骂着娘嫌你领导任务多要求高时 当你总发着感慨牢骚嚷着自己行当不容易干时 当你在上着党课学习全心全意为人民服务时⋯ 有这么一群人， 他们默默无闻地、在高温天气里、在杭州各个社区角角落落中， 为 ,3,3,3
4388134483498409,全球变暖，鼓励二胎，法定结婚年龄提前，单身税，垃圾降解危机，高考改革，经济危机，贸易战争，失业率上升，就业率下降。尼玛老子天天活的水深火热，你踏马不买锤子，不买专辑，还要带灯牌，你莫不是个憨皮，你折现寄给你哥好不好，你心意你哥也能正儿八经看见。 ,1,3,
3977132419940504,【夏日行车注意事项】夏季高温，还多暴雨雷电[霹雳]，行车要防火、防累、防中暑，还要注意科学使用空调....↓↓↓这些，你都注意了吗？ [围观],3,3,3
4409467351222850,#守护海洋# #李易峰红旗飘飘# #李易峰我要打篮球[超话]# #号手就位李易峰# 和@李易峰 一起守护海洋，守护我们美丽的地球！建立海洋保护区，减缓气候变化！,1,1,1
4314495587082943,发表了博文《节气》节气：一年一度的许多节日，随气候变化相继来临。年初的元旦，年尾的圣诞，跨界的春节，这些珍贵的日子，让我们有了购物、休息、远行、相聚、团圆的机会。圣诞节将至，各种装饰相互显摆，天河城、,3,3,3
4580662060001567,【#近危鸟类罗纹鸭现身深圳福田红树林#】近日，一只“候鸟稀客”罗纹鸭现身深圳福田红树林保护区，上一次深圳观测到还是在2018年3月。工作人员介绍，上世纪八十年代罗纹鸭数量比较多，但可能因种群数量减少以及气候变化，罗纹鸭隔几年才能在深圳看到。罗纹鸭在《世界自然保护联盟濒危物种红色名录》中 ,1,1,1
4512419357108326,[困]世界毁灭吧//@有一种歌是念念不舍 :海里的小动物和海鸟们…//@中国鲸类保护联盟 :位于西伯利亚，全球最大的镍和钯生产商诺里尔斯克镍业公司的一个发电厂的燃油箱，在上周五坍塌了...目前认为，坍塌原因是【气候变暖导致的北极冻土层融化】而且因为地理位置和油污量，清理工作将异常艰难,1,1,1
4573082985696372,#绿色生活方式公益大使杨紫#@杨紫 一起迎接绿色生活时代，共同应对气候变化。接力#绿色生活方式# ，在衣食住行中减少温室气体排放，享受生态友好的日常！ ,1,1,1
4280559612466968,绝了！修空调居然的都这么傲娇吗？ 重庆都热的放高温假了！空调开到16度还是热！ 这叫没问题吗！你他妈不会修就不要BB～ 明明晚上睡觉老热了！洗澡出来一会儿就冒汗 我说晚上睡着冒汗，TM还说老子是不是做噩梦了！ 我做你大爷！MMP！ 长虹的售后也是666～@长虹空调 @长虹集团  ,3,3,3
4065710243671107,明天是二十四节气中最后一个节气“大寒”，过了大寒，又将迎来新一年的节气轮回。世界气象组织指出，2016年是全球有气象记录以来气温最高的年份。气候变暖，冬行春令，人容易出现失眠、烦躁、头晕、易怒等虚火上扰症状，应结合身体状况，适当多吃些酸性食物，少食煎炸、烧烤、辛辣食物。同时，年关将至    ...展开全文c,1,3,
4523681998734233,"#李现人生若如初见# lx#李现良乡#  转眼小暑又来到，太阳公公在咆哮。他的脾气真不好，高温干燥把人烤。午间最好少出门，多饮水来勤洗澡。风扇空调别长开，防止感冒最有效。小暑快乐！ 李现@李现ing   http://f.us.sinaimg.cn/003xjIsDlx07vBhcVrPG01041200dTBb0E010.mp4?label=mp4_ld&template=640x360.23.0&trans_finger=63d241190ef69e700dd33d4bec649dc1&ori=0&ps=1CwnkDw1GXwCQx&Expires=1594129915&ssig=S9SYFD9bq0&KID=unistore,video",3,3,3
4168995802144500,//@牛津-小裁缝: 秦皇岛不可能有很大的发展前景。曾经还算不错的历史：1. 受暖流影响，渤海湾唯一一个不冻港；2. 清代第一批自开埠城市（是不是第一个存在争议）3山西等省份煤炭输出的港口，80-90年代港口吞吐量长期排在全国第二位。但这些优势随着时代变迁、科技进步、产业升级、气候变暖几乎都消失了,2,1,
4531969192363256,7月29日，重庆高温36度。热，不想动，只想瘫在沙发上吹空调吹空调吹空调！ 问：什么样的午饭适合摊在沙发上吃？ 答：如下 1.罗森今日上新的肉肉多多的三明治，照烧鸡腿汉堡包，酱汁汉堡肉大口饭团，既满足了对肉的追求，又可以瘫在沙发上玩儿手机吹空调，安逸！ 2.什么？早饭还没有吃？了解了~丹麦串烧 ,3,3,3
4517525805057391,#发生过疫情的学校不能作为高考考点#也许未来应该改革中高考时间  五月中旬气温最为适宜  一过六月天气太热了 温室效应这几年越来越明显 ,1,1,1
4443178012651021,#天天绿色生活#【世界气象组织：全球温室气体浓度再创新高】 日内瓦消息：世界气象组织25日发布新一期《温室气体公报》，指出地球大气中温室气体浓度再创新高，温室气体水平持续增长已成长期趋势，未来将导致温度升高、更极端的天气等愈发严重的气候变化。[伤心] ,1,1,1
4413531010849049,估计这么多人呼出来的二氧化碳也对全球变暖有功不可没的作用吧 真想不明白，都这么多人了，有的人还生，觉得生孩子很好么 玛德，教室里满满当当的人，热死了 辣鸡，密密麻麻的人质量普遍不高 今天的复习进度完全因为这些乱七八糟的外因打乱了，单词还没背完，做了篇阅读想暴走 啊啊啊啊啊啊啊啊 ,1,1,1
4506357232834909,"#天气转热如何安全使用空调#【注意打开空调的正确姿势！】气温渐高，又到了使用空调的高峰期，消防蜀黍在此提醒大家，每年，空调因高温、老化、短路、气流不畅等原因“冒火”现象并不少见。莫让空调成了夏日里的“危机”，防患于未然，避免空调火灾！   http://miaopai.video.weibocdn.com/BUiRYGNJlx07mkHHalji0104020094lD0E013?Expires=1589948394&ssig=%2Bhv2BWjb5t&KID=unistore,video",3,3,3
4454979445936209,#小小的追球#  全球变暖，冰川融化，北极熊越来越少了，看着挺难受的😖   爱护环境，人人有责[心]从我做起，从身边的小事做起吧！ #环境保护##小小的追球公益#  ,1,1,1
4014499050324519,全球变暖的责任：有63%归咎于这90家大企业 | 全球气候变化应该主要归咎于90家公司，正在遭遇政治施压。 网页链接,1,1,1
