,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,label
460,460,460,460,460,460,460.0,946.0,RT i think the issue is using these labels to insert oneself into lgbt spaces. youre not queer because you cant understand sexual attraction. its totally fine to want to label yourself as that and find like minded people but leave lgbt community out of it,-1
461,461,461,461,461,461,461.0,251.0,when you say context you basically mean society isnt homophobic unless gay people are being herded onto trains and shot,-1
462,462,462,462,462,462,462.0,504.0,RT Groundbreaking. No group is more marginalized within the LGBTQ community and underrepresented on a pillar of queer media than*checks notes*straight white cis men? ,-2
463,463,463,463,463,463,463.0,146.0,"RT With the Stonewall capture of most institutions, LGBT rights are being used to destroy women's sex-based rights. Women in Wales can't afford to stay silent. we must speak up! If any of those concerns you, Join today! End",-2
464,464,464,464,464,464,464.0,574.0,"LGBTQ kids are at highest risk of suicide after coming out to family, so this entire thread is nonsense.",-1
465,465,465,465,465,465,465.0,1043.0,"RT This is not science. This is a homophobic, ableist and misogynistic essay. The science quoted are all in animal studies yet the title uses terms which only refer to humans. The conclusion points fingers at pregnant women and conflates association with causation. Retract now. ",-1
466,466,466,466,466,466,466.0,569.0,RT Some would call me a transphobe for finding what Kais mother said & did homophobic & abusive. ,1
467,467,467,467,467,467,467.0,386.0,"What increased focus? All the energy there is coming from the GOP. Banning books, overturning Roe, attacking anything LGBTQ adjacent. Democrats have put up, at best, a tepid defense and often none at all.",-2
468,468,468,468,468,468,468.0,995.0,I *just* had this conversation with my 8 year old after he asked what LGBTQ meant.,0
469,469,469,469,469,469,469.0,67.0,"RT The typical race-baiting Democrat. All they see are genitalia, skin colour and sexual orientation. Thats all they do, divide people into groups, play victimhood, and pit one against the other. Third- world banana republics even require photo ID to vote. ",-1
470,470,470,470,470,470,470.0,258.0,RT joe biden releasing his 1000+ LGBT rainbow warriors against russia ,0
471,471,471,471,471,471,471.0,537.0,RT The only reason I mentioned woke is we know thats the 1st thing this mewling pustule will cry in response. UTD is highly-ranked as LGBTQ+ friendly campus. It should value student safety over a glorified math teacher they can replace faster than a light bulb. @stephaniegadams,-1
472,472,472,472,472,472,472.0,478.0,RT honestly I just feel exhausted with the whole bisexual man + bisexual woman = pretty much straight take no stop we are still LGBT+,-1
473,473,473,473,473,473,473.0,639.0,"kolsna be like: ""i'm original at story-telling!"" *makes one of the characters homophobic and suicidal for the laughs*",-1
474,474,474,474,474,474,474.0,909.0,RT Anything that pertains to black people and racism is being labeled as CRT. Anything pertaining to LGBT people (or any discussion of bodily anatomy apparently) is being labeled as grooming. And school boards are just falling for this bullshit. What a stupid country we live in. ,-1
475,475,475,475,475,475,475.0,826.0,"RT the idea that students should only learn that queer people exist at 18 is rooted in the completely homophobic belief that queerness always = sex (and scary, scary sex!) while being straight is just being a person",-2
476,476,476,476,476,476,476.0,1030.0,"RT LGBTQ+ Barrister: And that, members of the jury, is the case for the prosecution. Opposing Counsel: I would now like to present the case for the defence. LGBTQ+ Barrister: Nooooo! I feel unsafe!!!!! ",1
477,477,477,477,477,477,477.0,627.0,RT redemption voor de lgbt community na ziggy #k2zoektk3,-1
478,478,478,478,478,478,478.0,942.0,"RT forgot to say happy pride month! as we all know Im trans, and Im gender-fluid. happy pride month everybody.",-2
479,479,479,479,479,479,479.0,88.0,"gotcha! except the lgbt community has never accepted pedophiles. You probably think they do though, because Id bet 100$ you fall for sockpuppet outrage accounts.",-2
480,480,480,480,480,480,480.0,1053.0,"And continuing the passing of laws that are taken from Russiabanning books, dont say gay, etc. Textbook dictatorship. And then are all doing it under the guise of traditional values. Trump created a cult of hatred. ",-1
481,481,481,481,481,481,481.0,1057.0,"RT Keep hearing people say: ""Watch what you say in emails."" Warning others not to type out racist, misogynistic and homophobic comments doesn't solve anything. NOT having racist, misogynistic and homophobic thoughts is the answer. We need to transform hearts! That's the solution.",-1
482,482,482,482,482,482,482.0,968.0,"RT It's very weird to interview an MP who's your age - you keep trying to discuss Levelling Up but end up getting distracted by Harry Potter. My chat with the Red Wall's for - on LGBT Tories, free markets, and broken windows ",0
483,483,483,483,483,483,483.0,725.0,"RT Liverpool Loves You Join us this weekend as we celebrate Liverpool City Regions LGBT+ community. Saturday 14th May, from 2pm L2 8TZ Find out more here ",-1
484,484,484,484,484,484,484.0,981.0,"Overexaggeration of bathroom prob: presume in most ""pro LGBT"" areas, not prob. I imagine in areas where its dangerous for woman anyway, ""right"" of men to enter woman's bathroom might be problem. (NB GCF esp. from northern England ...?) This speaks to your prev. point.",-1
485,485,485,485,485,485,485.0,105.0,"Except Black Trans women are the most highly victimized intersectional group in the United States, and Dave Chapelle vocally supporting the loudest TERF in the world isn't exactly helping racism within the LGBTQ community, is it? There are other ways to have that discussion.",-2
486,486,486,486,486,486,486.0,13.0,RT I have seen a trending topic on Sodom and Gomorrah in relation to the lgbt+ in Ghana. The story of Sodom and Gomorrah h,0
487,487,487,487,487,487,487.0,432.0,RT Thank you for arranging such a moving vigil for Dr Gary Jenkins. Powerful words spoken by his former patients and members of the Cardiff LGBTQ+ community. Rest in power ,-1
488,488,488,488,488,488,488.0,845.0,"RT This year, hundreds of queers and their families are celebrating an inclusive #Dussehra to simultaneously assert their spirituality, sexuality, and desi identity, at a joyous time symbolising the victory of good over evil. Report by @SsavitaPatel. ",-2
489,489,489,489,489,489,489.0,1015.0,This LGBTQ stuff is such a trivial issue but the way western media and societies are holding it up in the clouds is worrisome. Amazing how issues of pussy and ass can be an agenda worth throwing at every African leader.,1
490,490,490,490,490,490,490.0,568.0,"3/ in childrens films. So your question is irrelevant bc its based on a fictitious scenario and not comparable to two women in a loving family. Why? Bc societal norms and cultural values shift, but you wont care regardless bc you think the LGBTQ community is immoral behavior",-1
491,491,491,491,491,491,491.0,577.0,And orgs like Daytimers have made a concerted effort to free our community from those shackles that have otherwise held back the LGBTQ+ community (thru no fault of their own). I can't imagine how liberating these SA movements must feel to them,-1
492,492,492,492,492,492,492.0,744.0,"I don't know that it makes sense, but something like: sex in evolutionary terms is extremely robust. Biological sex in individuals has some rough edges that at least need to be negotiated (even while it's broadly robust)",0
493,493,493,493,493,493,493.0,221.0,"RT hey alvin! look at the homophobic post i made, bitch! simon, what the actual fuck. youve been doing this ever since i came out as bi. youre just an asshole. i dont even know why i call you my brother anymore, dickhead.",-2
494,494,494,494,494,494,494.0,986.0,RT finally new post. Still haven't got my new outfits gets. #femboythighs #fembois #femboys #lgbtq #tightslover #tights #pinkandwhite #pink #outfitinspiration #outfitpost #curlyhair #curlygirl #feminineboy #bi #transgirl ,-1
495,495,495,495,495,495,495.0,787.0,RT Failed Ex PM Scott Morrison will travel to Perth this week to speak at homophobic Margaret Courts Pentecostal church. Sources say this maybe Morrisons new career path. Straight from the Handmaids Tale. #auspol #LNPCorruptionParty #LNPNeverAgain #FederalICAC ,-1
496,496,496,496,496,496,496.0,794.0,RT today's lgbt comic character is zoe laveau! she is sapphic! (canon) ,-1
497,497,497,497,497,497,497.0,629.0,Your fans havent stopped tweeting ME all day all Ive done is defend myself. Literally wont leave me alone. Youre really reaching making this a homophobic thing wtf?? Pathetic,-1
498,498,498,498,498,498,498.0,268.0,"RT Especially around Pride month, we know ""rainbow washing"" is a very real thing. We asked our LGBTQ+ community how they feel brands can authentically contribute to the space. What do you think? ",-2
499,499,499,499,499,499,499.0,1009.0,RT This is your best piece of writing. With only five words youve shown everyone the dark malignant misogynistic racist homophobic rage that lives inside you. Thank you again for showing everyone Gender Zealots are racist misogynistic homophobic people.,-1
500,500,500,500,500,500,500.0,698.0,"Human thought process are shaped by overall environment they grow up in that includes geography, culture, past legacies, etc. What maybe normal for Americans may not be normal for Russians and vice versa. For eg- Russians in general are homophobic, Americans aren't.",0
501,501,501,501,501,501,501.0,360.0,RT Florida man who vandalized LGBTQ mural ordered to write essay on Pulse Nightclub massacre ,-1
502,502,502,502,502,502,502.0,31.0,"It is not a new observation by me, but intersectionality shows its true colours when women are expected to consider all other issues (including LGBT) above them, but LGBT never have to consider sexism in their analysis.",-1
503,503,503,503,503,503,503.0,1028.0,"Pft. The civil service has always been antisemitic. It's also always been racist, mysogonistic, anti lgbt. Basically if you ain't white and been to a top uni you ain't going to get anywhere. Stop your whining and just admit it",-1
504,504,504,504,504,504,504.0,880.0,"Youre the type of Muslim that supports LGBTQ Astaghfirallah, disgusting POV, especially coming from a Muslim",2
505,505,505,505,505,505,505.0,1079.0,"Terms Transgender is an umbrella term for persons whose gender identity, gender expression or behaviour does not conform to that typically associated with the sex to which they were assigned at birth.",-1
506,506,506,506,506,506,506.0,898.0,"RT Historic LGBTQ+ People Chavela Vargas (1919-2012) Costa Rican-born Mexican singer, she challenged mainstream Mexican morals by dressing in mens clothing: https://t.co/YWnXsmzXii #lgbtqrights #lgbtqcommunity #lgbthistorymonth ",-2
507,507,507,507,507,507,507.0,224.0,RT And secretly not working when youre the only Secretary of Transportation the U.S. has is outrageous. And pretending your secret leave is homophobic is pathetic. ,-1
508,508,508,508,508,508,508.0,1008.0,"RT Given that this BBC piece will have been vetted by lawyers and various others, the intellectual dishonesty of sentences like, Kay doesn't believe a person can change their biological sex is depressing if not surprising. ",-1
509,509,509,509,509,509,509.0,442.0,RT Interested in #LGBTQ #HealthPolicy? Now accepting PhD students!! Come join the @LGBTPolicyLabVU!,-1
510,510,510,510,510,510,510.0,365.0,The US Catholic Church tells us repeatedly who it is by whom it welcomes and whom it repudiates. Ask LGBT Catholics about this. Ask Catholics of color about this. This church has made itself an exclusive boys club for straight white men and those who support their dominance. ,-2
511,511,511,511,511,511,511.0,344.0,Nah in reality its talking a baseless issue and using that to silence LGBTQ+ voices.,-1
512,512,512,512,512,512,512.0,573.0,RT While working from home #dadandson #daddynsfw #daddyson #bidaddy #colorado #LGBTQ ,-1
513,513,513,513,513,513,513.0,535.0,"Actually, Ill elaborate more on this, how do we see Socialist states today, that follow the Marxist Leninist line (synthesized by evil Stalin) treating LGBTQ folk today? Cuba was the First Nation to provide translation Clinics, for free, in the 90s",-1
514,514,514,514,514,514,514.0,823.0,"RT ICYMI - amazing Robin Givhan Perspective | ""the violence that targets people because of race, religion and sexual orientation, is not a creation of the Internet or modern weaponry. That hate has always been there."" ",-1
515,515,515,515,515,515,515.0,560.0,"RT ""Our fight...is to ensure that future generations of Black LGBTQ people see themselves where they belong: squarely in the pages of American history books,"" writes Nadine Smith. ",-2
516,516,516,516,516,516,516.0,940.0,RT Were here at celebrating our LGBTQ+ and BPoC intersectional identities! Come say hello and share what you #TakePride in to add to our beautiful display board. ,-2
517,517,517,517,517,517,517.0,122.0,"RT France made history when MPs from every political party voted to ban LGBT conversion therapy. Benoit Berth one of its many victims, testified in parliament before the vote. Listen to his story in the #SpotlightonFrance podcast: ",-1
518,518,518,518,518,518,518.0,932.0,"RT Rainbow laces.. or not let homophobic, misogynistic, racist countries run football clubs or hold world tournaments think of all that money Rainbow laces it is..",-1
519,519,519,519,519,519,519.0,311.0,"The court also said that the human rights of LGBTQ people should be considered at a national level, and that there should be related legislation. South Korea still have no anti-discrimination law due to opposition mainly from the homophobic conservative Christian lobby.",-1
520,520,520,520,520,520,520.0,114.0,"And yet there's people in that thread that praise China for being ""more lgbt friendly"" ",-1
521,521,521,521,521,521,521.0,785.0,RT Women are biological adult females. Men are biological adult males. Biological sex is not a social belief. Woke gender theory is gender role essentialism.,2
522,522,522,522,522,522,522.0,824.0,"RT I truly hope one day all casting directors look to authentically cast characters. It's been getting better, seeing more LGBTQ+ & BIPOC VAs given opportunities. But there's still a lot of work that needs to be done. Alright ramble over. Have a great Sunday my friends! ",-2
523,523,523,523,523,523,523.0,260.0,"Compared to 1.946 femicides (by men) in the same year, also in the U.S. alone? Sure, youre far more at risk. And in which way do you openly show your sexual orientation? How should one even know? By the way, big surprise for you: women can be bisexual, too. 2/2",-1
524,524,524,524,524,524,524.0,230.0,You misunderstand the argument. You are conflating biological sex such as male and female with gender or more specifically gender expression.,-1
525,525,525,525,525,525,525.0,630.0,Dont worry your page is absolutely beautiful. Lets these ppl keep Talking shit. So many queer artists also have a very strong stage presence and vice Versa. They clearly are homophobic k cant stand such people ,-1
526,526,526,526,526,526,526.0,752.0,"RT Please start using the correct language. This should read Do you support EQUAL RIGHTS for LGBTQ+ people, including marriage EQUALITY Pass the #equalityACT",-2
527,527,527,527,527,527,527.0,545.0,"RT Uh, Tulsi Gabbard has a long track record of being a vocal fan of bad people, like Modi, Assad, and Putin. Like her father, Mike, she was hardcore anti-LGBT until she realized it was a political liability. Its real hard respecting a person like that, imho.",-1
528,528,528,528,528,528,528.0,943.0,RT Give me thumbs up and retweet if LGBT is welcome and safe on your account ,-2
529,529,529,529,529,529,529.0,780.0,Comedians can make any joke they want so long as one person finds it funny but someone cannot be offensive to someone by saying something that offends them. That would kinda be the point. I am not racist or homophobic nor do I get my knickers in a twist.,-1
530,530,530,530,530,530,530.0,1050.0,"There are very creative and talented people out there I really admire the effort they put, I've also seen it's very LGBTQ+ friendly",-1
531,531,531,531,531,531,531.0,188.0,"RT Today, on the International Day Against Homophobia, Transphobia, and Biphobia, I reaffirm my commitment to creating a world where everyone can feel safe and be themselves, regardless of their sexual orientation, gender identity, and gender expression. #IDAHOBIT2022 ",-2
532,532,532,532,532,532,532.0,73.0,RT equality win: the mansion from eyes wide shut is lgbt friendly ,-2
533,533,533,533,533,533,533.0,466.0,"RT Putin to 'liquidate' Russias LGBT+ network. The #PTFweekly newsletter is out at https://t.co/rbBaxl18Ru Plus, Beijing in panic over gay storyline in Friends. ",1
534,534,534,534,534,534,534.0,462.0,Gender doesnt have to be the sex that was assigned at birth thats what Im trying to say..,-1
535,535,535,535,535,535,535.0,1020.0,Do you not understand that LGBTQ is a far left wing political group?,2
536,536,536,536,536,536,536.0,584.0,"RT Like if you enjoyed the Percy Jackson books because youre part of the lgbtq community, have daddy issues, are neurodivergent or mentally ill. No one will ever know which one it is ",-1
537,537,537,537,537,537,537.0,431.0,"Best-Selling Dark Fantasy/Horror by Award-Winning Author Samantha Kroese. LGBTQ Main Characters, magic, apocalyptic stakes, horror themes, and a little bit of steam! All but Cursed Song available in #KindleUnlimited ",-1
538,538,538,538,538,538,538.0,1083.0,"RT Trans and Intersex Pride is taking place in Dublin on Saturday. I wholeheartedly support this event, in particular the clear acknowledgement that there is a difference between gender identity and sexual orientation. I look forward to celebrating LGB Pride when it is organised. ",-2
539,539,539,539,539,539,539.0,891.0,RT 22 seconds for Transgender Law and LGBT in Pakistan. #__ #___ ,-1
540,540,540,540,540,540,540.0,1076.0,I know! Shes so fucking hot I cant handle it. Its honestly rude. Maybe even homophobic. ,-1
541,541,541,541,541,541,541.0,407.0,"RT ""We were opposed to the bill from the outset, but we chose not to take a public position on it because we thought we could be more effective working behind the scenes ..."" Walt Disney Co. CEO Bob Chapek told investors. ",0
542,542,542,542,542,542,542.0,151.0,RT U.K. sports governing bodies must go one step further. Clear rules based on birth sex. The Cass review has warned about the risks of encouraging childhood transition. U.K. sport must not sleep walk into a child safeguarding nightmare. /3,1
543,543,543,543,543,543,543.0,899.0,"RT Those who advocate for ending anonymity online have clearly never considered the plight of a young LGBT person, possibly with unaccepting parents, a woman seeking help over suffering domestic violence or someone whistleblowing against an illiberal state, among many others",-1
544,544,544,544,544,544,544.0,762.0,THIS !!!! this is how I feel cause I'm not the gender I was assigned at birth but I'm neither transmasc nor transfem,-1
545,545,545,545,545,545,545.0,783.0,This is utter BS. Forcing this LGBTQ agenda down everyone's throat is highly questionable.,2
546,546,546,546,546,546,546.0,211.0,a straight person making a HOMOPHOBIC comment. and her being an ADULT who should know better.,-2
547,547,547,547,547,547,547.0,934.0,"RT 1/ Last week published a speaker gesturing a gun calling for trans people to ""kill [their] murderers, because that's what we're about. Kill Transphobes 2022"". The clip is from GM LGBTQ+ Arts and Culture Network's ""Queer Joy and Radical Acts"", source in the reply tweet... ",0
548,548,548,548,548,548,548.0,457.0,"RT An otherworldly sensual presence: #LGBTQ #lesfic #erotica pic: A slender phantasm was visible to me. Pale, translucent and luminescent, the naked sprite was straddling my face. Her head was tilted back, her mouth opened wide...",-1
549,549,549,549,549,549,549.0,799.0,"Gender =/= Sex Sex is what you were born with based on your reproductive organs, which you can change but it will still be amab or afab because sex is at birth identity Gender is your current identity Male and Female are sexes +",-1
550,550,550,550,550,550,550.0,52.0,I support reparations for my people who descended from chattel slavery as does he. His sexual orientation is not my business or concern.,0
551,551,551,551,551,551,551.0,494.0,"The media in America pushing Blacks forward and chastised whites for years so 12% of the population rules the day. If you dont like it they Riot,Loot,Assault and Murder across America. The same with LGBT....... the entertainment industry pushing that in your face day after day. ",1
552,552,552,552,552,552,552.0,557.0,RT The couple shared a sweet MAKE OUT sesh on the jumbotron as they attended LGBTQ+ Pride Night at Dodger Stadium. ,-1
553,553,553,553,553,553,553.0,463.0,"It still could be intentional. Romance does exist in this series, be it small. And everyone on the kh team that Ive done research into has been a clear supporter of lgbtq+ rights, so their gender cant be an obstacle to the intentions.",-1
554,554,554,554,554,554,554.0,381.0,"RT this is such a cringe account. its impact vs intent. He voted for the anti-lgbt politicians because he thought the economy was more valuable than queer rights. So whatever he intended, thats the actual impact he had ",-2
555,555,555,555,555,555,555.0,558.0,i just remembered c!wilbur and c!tommy made a drugs van i dont think i can be an apologist anymore :[[ i now headcanon them both as cishet and homophobic ,-1
556,556,556,556,556,556,556.0,168.0,"RT We're at 35k signatures already, that's over a third of the way! Keep sharing Sign if you think it's disgusting that the government have dropped banning conversion therapy torture for trans people, including children ",-2
557,557,557,557,557,557,557.0,126.0,"RT Easy to identify, Ukrainian flag, LGBT flag and pronouns in their bio.",0
558,558,558,558,558,558,558.0,392.0,"You wont address the issue: Do you support requiring private schools that receive tax payer money to adopt a non-discrimination clause so schools cant reject kids based on race, ethnicity, sexual orientation, language, spec ed status, or religion? YES or NO ?",0
559,559,559,559,559,559,559.0,992.0,RT You either support the or you support the safety and survival of LGBTQ+ people. It cant be both.,-2
560,560,560,560,560,560,560.0,1081.0,"I cant imagine. Im pronoun agnostic for the most part and I present as my birth sex, also for the most part, so I get the expected pronouns. But I do get a thrill when someone uses different pronouns sometimes.",-1
561,561,561,561,561,561,561.0,723.0,"RT NEW The King Is Dead (YA) - Gossip Girl but make it royal - a Black LGBTQ+ royal reimagining full of scandalous secrets, rollercoaster romances and one hell of a mystery. ",-1
562,562,562,562,562,562,562.0,633.0,"So far as I understand it, we are all right-wing extremist old liberal-left lesbian cis heteronormative homophobic hag-witches.",1
563,563,563,563,563,563,563.0,962.0,RT Magick is the art of causing a change in accordance with the will. UNBRIDLED is the sequel to a sensually captivating true story about a young man coming of age in a secret society & a male harem. #AuthorUproar #LGBTQ ,-1
564,564,564,564,564,564,564.0,180.0,RT TWITTER IS HOMOPHOBIC PLS HELP ME FIND MY MOOTS I CANTTTTTTT #sttwt ,-1
565,565,565,565,565,565,565.0,628.0,"RT The month of May has come, when every lusty heart beginneth to blossom, and to bring forth fruit. UNBRIDLED is the sequel to a sensually illuminating true story about a young man coming-of-age in a secret society & a male harem. #FreshInkGroup #LGBTQ ",-1
566,566,566,566,566,566,566.0,1088.0,RT Chile elects first trans woman to congress as presidential election puts LGBT+ rights 'at stake' ,-1
567,567,567,567,567,567,567.0,767.0,"RT Dear fellow white men, We have total access to conversations of other white men. Its exhausting calling out the ignorant, misogynistic, racist, homophobic, BS we hear daily. But our sense of saturation is just a drop in the bucket compared to what others deal with. KEEP DOING IT",-1
568,568,568,568,568,568,568.0,683.0,RT Gay French Riviera: The Bathhouse Babylon Book https://t.co/Ib5PE6ADGd Bathhouse Babylon: & https://t.co/IP6AmjOZPH #book #lgbt #gay #men #porn #steambath #business #bathhouse #sex #sauna #ebook #america #gaysex #uk #pride#usa#canada #europe #australia ,-1
569,569,569,569,569,569,569.0,608.0,"RT Feel free to add me to a DM group, preferably a LGBT group",-1
570,570,570,570,570,570,570.0,955.0,I dont know. Id be fine if they changed it to include everyone. That would be ideal. Im not as knowledgeable on the whole lgbtq stuff. I also thought the concept as guys and women can identify as each other and so includes everyone? Thats where Im confused.,-1
571,571,571,571,571,571,571.0,317.0,RT I want to talk about stonewall riots for a school project but my class is full of homophobic bitchless people,-2
572,572,572,572,572,572,572.0,169.0,"RT I'm a lesbian who is offended by the homophobic and misogynistic progress flag. And you wouldn't want me to work for you because of this fact. But it's not political? It appears your love of diversity doesn't stretch to diversity of opinion, which makes your statement political. ",-2
573,573,573,573,573,573,573.0,337.0,"RT the part where you deny people the agency to declare their own sexual orientation & say they are not attracted to males/females, body parts, gender expression, whatever else. you are being coercive in asking people to ""give it a go"" and denying exclusive sex based attraction",1
574,574,574,574,574,574,574.0,199.0,RT NEW: SNP's LGBT and student wings call for leadership to remove whip from Joanna Cherry No answer from SNP despite requests for comment. ,-1
575,575,575,575,575,575,575.0,419.0,"Their rules are in there, but its kind of loose. Anything from race to LGBTQ to disabilities, to religious persecution, many different things.",0
576,576,576,576,576,576,576.0,304.0,"Then why even bring up sexual orientation, if that's what you really think?",-1
577,577,577,577,577,577,577.0,228.0,"LGBT Youth Scotland 2022 theme Blurring Borders: A World in Motion: 'By giving History Month an international focus, were inviting people & organisations across #Scotland to share their ideas about what an equal world for #LGBTQ people would look like & how to achieve it' ",-2
578,578,578,578,578,578,578.0,582.0,"RT While i agree with the point of not making the movie about queerness CAUSE IS NOT, I think ur taking in to the point no one can think a character is lgbt in Encanto now. If u think lgbt rep is hard to get, now IMAGINE latino lgbt rep. ",-1
579,579,579,579,579,579,579.0,29.0,RT i'm part of the lgbt community & this is my best friend [Prada's 10/10 show curtain] she's an ally ,-2
580,580,580,580,580,580,580.0,383.0,"RT ""And for our LGBTQ+ Americans, let's finally get the bipartisan Equality Act to my desk."" The #EquaityAct will help our LGBTQ+ students achieve their full potential. #SOTU ",-2
581,581,581,581,581,581,581.0,97.0,"RT Im so honored to be a winner of the Duggins Prize, the nations largest award for an LGBT writer. Thank you, @LambdaLiter",-1
582,582,582,582,582,582,582.0,661.0,"RT Incarceration is extremely dangerous for transgender, nonbinary, and intersex peopleespecially if they're housed in a facility inconsistent with their gender identity. They deserve safety, so you bet we're defending their protections in California. ",-1
583,583,583,583,583,583,583.0,1061.0,"RT Congratulations to Chantale Wong, the first lesbian and LGBTQ+ person of color to be confirmed by the US Senate to an ambassador-level position: US Director of the Asian Development Bank #OutLEADER #outleadership ",-2
584,584,584,584,584,584,584.0,36.0,"RT Conservatives really are just revisiting the Boys Beware style scare propaganda against LGBTQ+ people, huh? Teaching kids that straight relationships aren't the only kind of relationships, and that gender is complicated is getting called grooming. Absolutely laughable.",-2
585,585,585,585,585,585,585.0,916.0,"I didn't bother to answer because sexuality has never been defined by homophobic laws, what a pathetic strategy. Laws were written by people freaked out about the idea of a penis in an anus, not by some objective judge of human attraction. As you already know.",-1
586,586,586,586,586,586,586.0,583.0,"RT An insane bill being pushed right now by Florida Republicans will allow healthcare providers and insurers to refuse to provide or pay for care that conflicts with their beliefs, even if the care is critically important for the patient. This could be used to deny LGBTQ folks care.",-1
587,587,587,587,587,587,587.0,1087.0,"RT Teachers from Orlando, Gainesville and St. Petersburg came to the Florida Capitol today to protest HB1557, also known as the #DontSayGay bill. Photos and story by me for ",-1
588,588,588,588,588,588,588.0,86.0,Sure men claiming to be Lesbians and denying same sex attraction by the T+ Male supremacists is not hateful nor homophobic or misogynistic We see u and say No Rage more,-2
589,589,589,589,589,589,589.0,408.0,RT 7. Spoke her Thoughts Without getting afraid of being judged by the audience or housemates. 8. Did whatever She felt was right Rather than Thinking What Others will think About Her 9. Corrected Afsana On LGBTQ Community Issue ( in 2nd Week ) #TejasswiPrakash #BB15,-1
590,590,590,590,590,590,590.0,184.0,"Congratulations & thank u 4all the stories U bring forth US #LGBTQ tend not to b well informed on difficulties faced by LGBTQ world wide, u have done considerable work 2bridge the gap ... may our org active nationally & locally would do their part 2amplify & join the conversation",-2
591,591,591,591,591,591,591.0,280.0,"This applies not only to COVID, but also abortion, LGBTQ, feminism, racial politics, etc. that are matters of spiritual significance This is why nearly all Korean American churches are passive, dormant, and not a force to change culture but a product shaped by a godless culture",-1
592,592,592,592,592,592,592.0,1035.0,"RT This year (like last year) was the year that Albertans were embarrassed by messaging like this. 2023 will be the year we prove to the world that we are caring inclusive people who respect indigenous, reproductive, and LGBTQ rights. #ableg #abpoli ",-2
593,593,593,593,593,593,593.0,546.0,"He really has lost his marbles! So if you are the Majority/race/political group/Religion, Whoever, can take away the Minorities freedoms??? This the guy who agreed with BLM/LGBT etc? Changed his narrative pretty fkn quickly! Stand Up For Canada or this shit is coming our way!",0
594,594,594,594,594,594,594.0,14.0,"I am a straight male, but I appreciate your comment. I had a lesbian business partner who I adored, she acted like normal.people should, she was shunned by the so called LGBT community. She didn't run the streets naked in a parade around children. You are a smart lady.",1
595,595,595,595,595,595,595.0,259.0,RT Day 15 of drawing all my LGBTQ+ story characters for pride month. Ruby is a raging lesbian. Literally. ,-1
596,596,596,596,596,596,596.0,704.0,"RT New on the blog, we explore #StarTreks history with LGBTQ+ stories and characters, from allegories to queer experiences in Star Trek: The Next Generation to the LGBTQ+ inclusion in Star Trek: Discovery. ",-1
597,597,597,597,597,597,597.0,369.0,"RT Indian BLACK WIDOWgay RED SPARROW When intelligence assassin Waida's gf Rafe deserts their country, she is suspected of having helped her run. Now, she must either: 1. Terminate Rafe to prove her allegiance, or 2. Save Rafe & lose everything else. #PitDark #A #OWN #POC #T #LGBT",-1
598,598,598,598,598,598,598.0,136.0,"What an absolute load of bollox from , there are no barriers to people of any colour, creed or sexual orientation to walking over our green and pleasant land and if you cant have a kiss at a kissing gate then dont bother going out.",1
599,599,599,599,599,599,599.0,11.0,RT For those days when you cant find a load #boysgay #LGBTQ ,-1
600,600,600,600,600,600,600.0,353.0,Therefore the context of the LP rulebook is one that does not respect the PC of sex equally alongside the other PCs sexual orientation and gender reassignment and the additional concept of gender identity it introduces. This is relevant if the complaint is that GI & sex conflict,0
601,601,601,601,601,601,601.0,543.0,"RT we've tagged you regarding Kellie-Jay Keen before, but could you *please* look into this? How is she not going against terms of service by calling trans women predators? How is this not hate speech? Everyone #LGBTQ, please help spread this for awareness. ",-2
602,602,602,602,602,602,602.0,204.0,You missed out the P from LGBTQ. They are embarrassed to admit the P are also under the trans umbrella as some members dont like them being there.,-1
603,603,603,603,603,603,603.0,42.0,"He pretty clearly says ""faggot"" in this clip. Like it or lump it that phrase is now only known as a homophobic slur.",-1
604,604,604,604,604,604,604.0,116.0,"RT US Embassy is openly advocating LGBTQ rights in the Islamic Republic of Pakistan. This is totally against the constitutional, religious and cultural norms of Pakistan. Any attempt to introduce such filth in Pakistan should be dealt with an iron fist. ",2
605,605,605,605,605,605,605.0,711.0,"Behold, the transphobe is also racist and homophobic too. ",-1
606,606,606,606,606,606,606.0,701.0,"Suing over this, even if true? Yet, abusive TFG is okay w/the way he treats those, who dont genuflect to him. This suit is targeted harassment. Could it be her gender or sexual orientation or both??",-1
607,607,607,607,607,607,607.0,669.0,"Oh no, a Republican who is in favor of the LGBT, the absolute horror! He's taking a position that most people, except for the extremely old ones (who are a small minority), hold and I don't think that is a bad thing.",-1
608,608,608,608,608,608,608.0,247.0,"RT | A line deemed homophobic has been cut from the original 2002 Spider-Man by ITV. ""That's a cute outfit. Did your husband give it to you?"" More below: ",-1
609,609,609,609,609,609,609.0,905.0,"RT Agreed. My colleagues have generated population estimates of LGBTQ asylum seekers, but USG data collection is critical to fully understand the scope and needs of LGBTQ people seeking refuge. ",-2
610,610,610,610,610,610,610.0,152.0,"RT Our research found that 46% of LGBTQ workers have experienced unfair treatment at work, and over half of them reported that the unfair treatment was motivated by religious beliefs. ",-1
