,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,label
675,675,675,675,780,Comedians can make any joke they want so long as one person finds it funny but someone cannot be offensive to someone by saying something that offends them. That would kinda be the point. I am not racist or homophobic nor do I get my knickers in a twist.,1
676,676,676,676,919,"LGBTQ and forcing their agenda. There's only one about this world which sees forcing people to comply with their agenda is ok, and that's LGBTQ. You deny them, then you're homophobic and nothing else. ",1
677,677,677,677,92,RT But how can they possibly know the sex of their child until it is assigned at birth? ,1
678,678,678,678,696,"Remind us, how you fled Twitter after your latest homophobic outburst provoked outrage, before coming back to brand homosexuality and pride a sin.",1
679,679,679,679,781,"RT ""They will keep you distracted with lies while once in power they have already threatened to take away voting rights, healthcare, medicare, safety nets and support services from ordinary people, vets, LGBTQ communities, women and minorities"" Fascism vs Democracy 1:01",1
680,680,680,680,712,"RT Racist, homophobic christo-facists not even bothering to hide it anymore. ",1
681,681,681,681,299,God was genetic genius but he couldn't solve same sex marriage ? Im assuming you think that is a mortal sin .,1
682,682,682,682,208,RT Mexico has opened its first trans clinic which is also run by transgendered people and offering hope to the LGBTQ community f,1
683,683,683,683,908,"incredible journalism by 13abc. The last sentence of the report. Federal law prevents employment discrimination based on race, sex, sexual orientation, disability, religion, color and veteran status. is actually supporting the owner",1
684,684,684,684,698,"Human thought process are shaped by overall environment they grow up in that includes geography, culture, past legacies, etc. What maybe normal for Americans may not be normal for Russians and vice versa. For eg- Russians in general are homophobic, Americans aren't.",1
685,685,685,685,973,"Being that you said all of that, you failed to understand that Netflix gave him a platform to tell transphobic jokes and that company is causing harm. As for Dave Chappelle goes, he is ignorant when it comes to LGBTQ community and his jokes about the community are not funny",1
686,686,686,686,214,"RT -jyprompt NO TAG CW // mentioning about homophobic strangers became friends, friends became lover, and lover became strangers again. because even tho they tried their best, they can't. they shouldn't fall in love for each other. ",1
687,687,687,687,357,RT little emotionally repressed gay eddies have caused unspeakable damage to the lgbt community,1
688,688,688,688,517,"RT Do not support Scott Cawthon or the FNAF franchise. For those of you unaware he donates large amounts of money to anti-LGBT politicians... and excuses it as ""harmless spending"" and ""having a different opinion""... And are now silencing anyone who talks about it claiming ""drama""... ",1
689,689,689,689,281,RT REMINDER IF YOU DEFEND THE TOOTHPASTE FLAG YOU'RE LESBOPHOBIC AND HOMOPHOBIC Y'all wanna help us lgbtq+ people? THEN LISTEN TO US RATHER INVADE US!!! You guys are such a HYPOCRITES!!! When it comes to defending shit!! YOU GUYS NEVER GAVE LESBIANS A CHANCE,1
690,690,690,690,390,RT Mom gives birth to twins with different dads after sex with 2 men on same day via @nypost,0
691,691,691,691,366,"I'm pretty sure I said it several times over the course of replying to people on this. But I'll say it again, nobody, absolutely nobody, where cis, trans, straight or LGBT+ should be pushed, cajoled or anything for anything. Every Trans person I know would say the same.",1
692,692,692,692,430,"If you think he hasn't been hurt by men societally enough to have doubts with straight men that he's supposed to trust, you're literally being homophobic and ignorant to queer sources of oppression.",1
693,693,693,693,964,RT my tl filled with either kiekoi or f4... the two opposite side of the lgbt spectrum,1
694,694,694,694,258,RT joe biden releasing his 1000+ LGBT rainbow warriors against russia ,1
695,695,695,695,773,"RT One from the files 1st Jan. '15 ""I don't care what you think unless it is about me..."" #LGBT #LGBTQ #muscles #NSFW #ThirstTrap #KAOS ",1
696,696,696,696,603,"Threatening to have gay sex with him is harassment..., and being homophobic isn't against ToS I thinj",1
697,697,697,697,866,See alot of people using that these days alot of women do it i think its something the LGBT community do or use in a way of identifying themselves i might be wrong but it is something it's growing these days wonder what the story is behind it,1
698,698,698,698,230,You misunderstand the argument. You are conflating biological sex such as male and female with gender or more specifically gender expression.,1
699,699,699,699,818,RT These are just a few examples of how conversion therapy is identified. What have you seen conversion therapy be called? Leave it in the replies ,1
700,700,700,700,770,"by ""others"" i assume you mean women and lgbtq+ people, and going off that assumption no, because they see rep in that character that isn't popular to the extent of cishet white people",1
701,701,701,701,832,The answer will surely be about how it's OK if the person has given consent to be prayed with and how that isn't conversion therapy: thus avoiding the issues which have been raised about whether such consent is valid...,1
702,702,702,702,54,RT DEI Leaders LGBTQ+ Inclusion Pregnancy & Maternity Coming soon... Global Citizenship Mental Health & Wellbeing Neurodiversity What's missing? What else would support you & your school team? #DiverseEd ,1
703,703,703,703,673,"Cute and funny and kind, probably pretty tall??? LGBTQ. They would be born with a lot of knowledge in their tiny little brain",1
704,704,704,704,748,"RT #WhatToRead #WritingCommunity #BookTwitter #AvailableNow #BrandNew #IndieAuthor #Superhero #Family #LGBT 2 books collected in 1 volume. 5 brothers, supervillains, superpowers, & superhero family dramedy ",0
705,705,705,705,560,"RT ""Our fight...is to ensure that future generations of Black LGBTQ people see themselves where they belong: squarely in the pages of American history books,"" writes Nadine Smith. ",1
706,706,706,706,1103,i prefer good and respectful actors who are interested in lgbt+ people and their issues and who are well led by directors who want to giveus good representations,1
707,707,707,707,197,"not gonna be one of those ppl who pretends that being bipoc, lgbtq, or poorer doesnt affect a lot of americans and lead to trauma but this specific situation is completely separate from that",1
708,708,708,708,586,RT Soccer fans who yell homophobic slurs will be banned from games for 5 years: Mexican Soccer Federation Sacred sins,1
709,709,709,709,471,"Your Ukraine flag points to trend activist someone whos already had BLM,lgbtq and many more flags depending on prevalent trend. Which on the other side means intellectually empty mind feeding on popular notions.",1
710,710,710,710,779,"It's a little counter-intuitive, sure, but it doesn't mean that it's wrong ",0
711,711,711,711,1027,"RT There has been Constant honking, akin to sonic torture and the use of racist, xenophobic, anti-Semitic, homophobic behaviour, has been accepted and supported by occupiers. They have now taken hold of orange shirt day without support of the family. This is totally disgusting.",1
712,712,712,712,1102,"If you don't want to hear the truth and want to validate your own feelings, block acnh_cherrylain. She believes in God and he hates LGBT. God is a transphobe, so we don't follow God here. She doesn't know who God really is. Sora is not Jesus. ",1
713,713,713,713,246,"RT nah XO funny af bc when that whole lost in the fire drama was going on, yall were really saying abel isnt homophobic, he means fucking her straight as in the position although abel didnt have any malicious intent, yall knew damn well that aint what he meant LMFAOOOO",0
714,714,714,714,883,"And I thank God for the people who see you for who you really are, a hypocritical, bigoted, hateful, homophobic, transphobic wolf in sheeps clothing.",1
715,715,715,715,896,"RT Isnt he head of the LGBTetc committee in the Commons? Thats some massive admission that he, and by implication they, dont care at all about LGBT youth and other kids harmed by their own ideology.",1
716,716,716,716,40,"RT Trans activists, comedians grapple with Dave Chapelle's 'complicated' Netflix special ",1
717,717,717,717,686,"BULLSHIT! Insurrection Party Plan: Anti - Human Anti - Science Anti - Non white Anti - Voters rights Anti - Civil Liberties Anti - 14th Amendment Anti - LGBTQ Anti - Vaccination Anti - Womens rights Anti - Clean air, water, ground Anti - Equal Pay 4 all Anti - Gun safety ",1
718,718,718,718,768,"RT I don't expect corporations to be my friend. They're profit driven ventures that will do and say whatever will make them more money. But at the barest minimum, I'd expect Disney to refrain from funding homophobic policy while, in the same breath, selling us pride merch",1
719,719,719,719,683,RT Gay French Riviera: The Bathhouse Babylon Book https://t.co/Ib5PE6ADGd Bathhouse Babylon: & https://t.co/IP6AmjOZPH #book #lgbt #gay #men #porn #steambath #business #bathhouse #sex #sauna #ebook #america #gaysex #uk #pride#usa#canada #europe #australia ,1
720,720,720,720,691,RT Via Huge Scam: Former Aide Says $375K in Donor Money Being Used to Rent Unused Office in Trump Tower | #civilrights #lgbtq #trump,1
721,721,721,721,717,RT Don't sit there and tell me you support LGBTQ individuals if you bought FNAF and support this shit: ,1
722,722,722,722,710,"RT cishet women calling me homophobic, im a gay man!!! sorry i do not like stereotypes of gay men as representation for gay men",1
723,723,723,723,166,Meet $GOGE the newest $DOGE family member Big-time $CAKE rewards #doge #bscgem #altcoin #lgbtq #goge #dogegayson #cryptotwitter $goge #gaydoge #lilnasx ,0
724,724,724,724,368,RT Heath Ledger for Best Lead Actor as Ennis Del Mar in Ang Lees Brokeback Mountain (2005) at 78th Academy Awards at Kodak Theatre on 5th March 2006. #HeathLedger #BrokebackMountain #EnnisDelMar #AngLee #AcademyAwards #Oscars #RedCarpet #Awards #GayCinema #LGBTQ #2006 #2000s ,1
725,725,725,725,888,"There will soon come a time when an #LGBTQ student in a Christian school will be able to stand on his desk promoting his sexuality. Meanwhile his teacher will be cowering in the corner unable to say anything about his traditional family beliefs because it's ""discriminatory"".",1
726,726,726,726,543,"RT we've tagged you regarding Kellie-Jay Keen before, but could you *please* look into this? How is she not going against terms of service by calling trans women predators? How is this not hate speech? Everyone #LGBTQ, please help spread this for awareness. ",1
727,727,727,727,266,RT a NEW episode of REEDS is out NOW! let's talk about this thing where humans can turn into dragons check out REEDS on #WEBTOON SE Asian Fantasy LGBTQ+ Action Adventure DRAGONS updates WEEKLY every Tues! READ NOW ,0
728,728,728,728,922,RT It has never been about respecting parents. Its always been about dehumanizing LGBTQ children and adults to appeal to the ignorance & fear of his extremist base as prepares to run for President. He doesnt care if he imprisons parents or harms children. ,1
729,729,729,729,1045,"Your POV: constantly painting trans/gay people as victims, indirectly implying that theyre too weak or incapable to defend themselves against the strong homophobic people Youre technically part of the problem and this vision of reality is flawed and completely false",1
730,730,730,730,269,"Mostly they are opposed to mass immigration and outsized LGBT influence and institutional afffirmation. That's probably 90 percent of opposition to ""liberal democracy"".",1
731,731,731,731,942,"RT forgot to say happy pride month! as we all know Im trans, and Im gender-fluid. happy pride month everybody.",1
732,732,732,732,341,I agree. They simply won't let their leading man be LGBTQ. ,1
733,733,733,733,799,"Gender =/= Sex Sex is what you were born with based on your reproductive organs, which you can change but it will still be amab or afab because sex is at birth identity Gender is your current identity Male and Female are sexes +",1
734,734,734,734,1061,"RT Congratulations to Chantale Wong, the first lesbian and LGBTQ+ person of color to be confirmed by the US Senate to an ambassador-level position: US Director of the Asian Development Bank #OutLEADER #outleadership ",1
735,735,735,735,316,"Incidentally, for those of you who ARE femboys and identify with the word ""trap"" and not with being trans girls: good for you, you're valid, I love that for you, but also, people who fetishize you and use your existence to tear down other LGBTQ+ people are not your allies.",1
736,736,736,736,976,Wed like to take this moment to recognize a few of the many organizations doing important work in our local communities: Centro Cultural de la Raza Chicano Park Steering Committee Chicano Federation of San Diego County Latino Outdoors SD LGBTQ Latinx Coalition,1
737,737,737,737,578,"RT Opinion | Being homophobic and an Assadist was okay, but when Tulsi Gabbard hosted Tucker Carlson Tonight, that crossed the line. By: Half the people on my Twitter timeline right now",1
738,738,738,738,134,RT WOW - they just admitted that not all LGBT are groomers but all groomers are LGBT.,1
739,739,739,739,817,"If is willing to revoke endorsements of LGBTQ candidates because of a single issue, are they really interested in elevating marginalized voices?",1
740,740,740,740,37,"RT Regardless of your sex or gender, if you're in a relationship with someone bisexual, you're in a queer or LGBTQ+ relationship. Hetero passing couples aren't heterosexual couples.",1
741,741,741,741,469,I'm sorry if I come to far abd mind you i am in full support of LGBT. I don't judge because we all have right of choice . So don't think I'm against it no Sorry if I may have offended you,1
742,742,742,742,107,"Good, lgbt people who have acted on their degeneracys should be punished. Islam is the fastest growing religion and if its so and towards women then 4/5 everts wouldnt be female then. Cry",1
743,743,743,743,1049,"RT #Writers #WritingCommunity People know not to use racist, homophobic, and transphobic slurs in their writing. I'm here to introduce you to ableist language. From what I see on Twitter, many of us need an introduction or a refresher.",1
744,744,744,744,652,Note it's first LGBT and then Trans. So trans is metioned two times while gay - the one demographic who historically suffered the most severe conversion therapy isn't allowed it's own statistics.,1
745,745,745,745,929,"RT Because its a work and he's getting paid about 4 million a year to do it and mean tweets are usually filled with nasty homophobic, racial and downright vile slurs directed at the person or their friends and family. Not hard to understand is it? ",1
746,746,746,746,296,"Republicans waging war on the LGBTQ community is not going to go well for you.. Plus, you're the one married to a Groomer..",1
747,747,747,747,561,"RT Tom Taylor gotta be the most accidentally homophobic writer at DC, cause i doubt he is actually a homophobe but he writes LGBT characters so poorly ",1
748,748,748,748,1005,"i met millie bobby of the browns she said ""i support lgbt"" and im so offened that my under aged gf said that i broke up with her now im with her mum we live in the basement its a happy life down here unlike millie's life she doesnt have one because she support lgbt the gf im 90",0
749,749,749,749,380,"RT I will happily take an empassioned ""grandstanding ass"" over someone who tries to let things blow over while people die. Abbott ignored his people freezing to death, he's trying to make LGBTQ+ life a living hell, and now he's letting children get murdered in cold blood. Disgrace",1
750,750,750,750,415,"RT Pride is about coming together to honor, celebrate, and support our LGBTQ+ community. At 1Password, we foster a culture that promotes equality year-round from pronouns, donations, workshops, to our DEI&B program: Strong, Unique Voices. ",1
751,751,751,751,425,"Its actually sad that people are just discovering this now when in fact a simple search would have proved Chris Pratt isnt homophobic as they claimed, they refused to see it because it didnt fit their narrative, and they got a kick out of hating on him for no reason ",1
752,752,752,752,682,RT Mandalay coalition strike &LGBT strike marched to overthrow military dictatorship today. Protestors chanted revolutionary Sologans. #WhatsHappeningInMyanmar #Nov22Coup ,1
753,753,753,753,524,"RT Celebrating Faith, Hope & Love - communion service led by with reflection by Patron of Open Table Network, Saturday 6 November 11:30am St Deiniol's Hawarden. Sign up at @ChurchinWales",0
754,754,754,754,876,"RT Wow. First of all, this has literally been litigated already. Second of all, having someone who uses divisive othering language on the BOE isnt serving all stakeholders. Our LGBTQ students, family members & staff deserve better. ",1
755,755,755,755,1024,"Well it depends how dark your humour is. Dark humour is one thing, like joking about your own trauma but if the humour is just blatantly racist, misogynistic, homophobic etc thats when its wrong. I agree cancel culture is annoying but I guess they have good intentions?",1
756,756,756,756,486,"RT Two-tier Internet announced by pushing LGBTQ, victims of abuse and others needing anonymity under the bus, in the name of safety. ",1
757,757,757,757,1041,In my experience kids handle LGBTQ people better than adults do. Either my nephews were extraordinarily intelligent and mature or the mediocrity principle applies.,1
758,758,758,758,353,Therefore the context of the LP rulebook is one that does not respect the PC of sex equally alongside the other PCs sexual orientation and gender reassignment and the additional concept of gender identity it introduces. This is relevant if the complaint is that GI & sex conflict,1
759,759,759,759,363,"RT Convicted rapists are not a gender, sexual orientation, or a marginalized community. ",1
760,760,760,760,1035,"RT This year (like last year) was the year that Albertans were embarrassed by messaging like this. 2023 will be the year we prove to the world that we are caring inclusive people who respect indigenous, reproductive, and LGBTQ rights. #ableg #abpoli ",1
761,761,761,761,1040,RT I find the transphobia of gender-critical gay men self-indulgent. Cisgender men hold the most power within LGBTQ+ spaces. Their begrudging attitude towards the advances of trans people doesnt seem to be grounded in reality. @jamesdgreig ,1
762,762,762,762,163,RT lgbt character of the day: the spider from madagascar. she is a lesbian ,1
763,763,763,763,378,"RT Charles thought reinforcing his closet with steel would be enough to make it through high school. But when he accidentally sends an anonymous confession to his crush through email, he quickly learns that there's nothing more fragile than fake relationships. #pitmad #lgbtq #ya #cr",1
764,764,764,764,600,I had a friend who dated for 5 yrs and never even missed her period despite years of sex. At the time of wedding she wanted to be sure she could birth a child and had sex with an anonymous guy. Next thing we see baby,0
765,765,765,765,226,And how is she not the one doing the assuming of someone's gender or sexual orientation ? ,1
766,766,766,766,547,Most people don't realise that this precise agenda was prioritised by the USA NGOs planted in Ukraine after the 2014 Maidan coup. Loans to Poreshenko's gov were conditional on him forcing through woke LGBT policies.,1
767,767,767,767,513,"Srsly, name 3 of these so called barriers. Is your plan to toss kids in dumpsters as part of your GOP mind conversion therapy? Hey does this feed make you envious?!!!",1
768,768,768,768,754,"I wasnt joking about fortnite gender, thats my actual gender since Im gender fluid I can change my gender how much I want",1
769,769,769,769,267,"RT The make-being-lgbt-illegal politicians are HERE IN MICHIGAN Senator Barrett is using shady, immoral phishing tactics to attack LGBT youth and their parents! Write your representatives calling him out on his outrageous behavior, and vote Slotkin to get Barrett out of office! ",1
770,770,770,770,1006,RT JWs do not support the LGBT community but they are not here trying to use state apparatus to enforce their wishes. The church of Pentecost can take a cue from that. ,1
771,771,771,771,128,RT Happy cover reveal day for Paradox by Michelle Schad! Broken heroes- Check out series here: https://t.co/0YKrnSCsRy #CoverReveal #urbanfantasy #BookBoost #booktwt #BookTwitter #BookRecommendations #BookPromo #ComingSoon #booklove #fantasybooks #LGBTQ #superhero ,1
772,772,772,772,1088,RT Chile elects first trans woman to congress as presidential election puts LGBT+ rights 'at stake' ,1
773,773,773,773,785,RT Women are biological adult females. Men are biological adult males. Biological sex is not a social belief. Woke gender theory is gender role essentialism.,1
774,774,774,774,15,RT Parenting: 'My grandson is gay and I'm struggling with it' | Newstalk: Main image: A Pride parade. Share this article. Read more about. Grandchildren Grandparents Lgbt Parenting Teenagers. Most Popular. ,1
775,775,775,775,1098,This isn't even to mention the Labour delegation to PACE trying to use their position to remove mention of UK transphobia and spout a bunch of transphobic dogwhistles when PACE was writing up condemnation of rising LGBT hate crimes in the EU,1
776,776,776,776,111,Fr all the homophobic army's really exposing themselves today ,1
777,777,777,777,562,RT Two days. Where are you voting early? #NY23 #GOTV #MDPforNY23 . . . #RestoreRuralNY #WNY #SouthernTier #VoteBlue #SaveDemocracy #PACTAct #insulin #PleadTheFifth #reproductiverights #LGBT #WomensRights #climate #inflation #GOPTaxScam #RepresentationMatters ,1
778,778,778,778,952,"RT FUCK, dude. YOU'RE FUCKING DISNEY. I'm sorry, but what are people going to do if you make a stand and do something to actually support the fight for LGBTQ+ rights? Not buy your shit?! NO!",1
779,779,779,779,435,Lol wether she was assigned a gender at birth you cant change the human body after birth. My beef is not with a man wanting to be a female. My beef is with a biological man playing with females in a competitive setting. These women train their whole lives to compete against,1
780,780,780,780,636,"RT Job posting, pls retweet!: Help us find a Data Analyst to support quant analysis for several #2SLGBTQ health research projects. Full-time, flexible working arrangements (within Canada). Get to analyze interesting new data regarding 2S/LGBTQ health equity! ",1
781,781,781,781,42,"He pretty clearly says ""faggot"" in this clip. Like it or lump it that phrase is now only known as a homophobic slur.",1
782,782,782,782,130,RT While I support Gay Marriage I don't have much sympathy either. We've seen how the LGBT Movement has moved the Goal Post in the West. What started as Gay People wanting to be left alone to Love each other became forcing people to use Gender Pronouns & Hormone Blockers for Kids,1
783,783,783,783,508,"RT #SesshomaRinChallenge by @Ohmagaby Ren () (Lotus) In Buddhism the lotus flower symbolizes purity of body and mind, divided birth, spiritual growth. Gender: open to interpretation, since was born from a fusion. Personality: Kind and gentle in a cold calm way. Ren loves Melon. ",1
784,784,784,784,437,That in no way means that it cant jump to someone in the non lgbtq community or kids.,1
785,785,785,785,575,RT oh WTF is going on why can't i type TFTFTF what is wrong with this? where the F is the LGBT flag? ,1
786,786,786,786,589,"RT ""We urge all WGA signatory companies to reassess not only their political giving, but also where they choose to spend their production dollars. Show, dont tell, that you value the LGBTQ+ community."" (4/5)",1
787,787,787,787,903,"RT Tom Cotton is trending. On #NationalComingOutDay, I thought it good to send a reminder of what he thinks about equality for #LGBTQ Americans: Gays should have a sense of perspective, In Iran, they hang you for the crime of being gay. #GQP ",1
788,788,788,788,93,Hetero affirming? As in LGB conversion therapy? Are we seriously hearing from a full (not just trans) conversion therapy group???,1
789,789,789,789,505,"RT Sarka Pancochova, who competes in #snowboard at the #Olympics tonight, fights for marriage equality in her Czech Republic home. ",1
790,790,790,790,957,"Ignoring your snidey insult for a moment, the man in the video is AFAB so *would* be using the ladies if this lot got their way and everyone had to use toilets of their assigned at birth sex. Maybe think about that for a minute and see what utter nonsense their position is.",1
791,791,791,791,887,They always gotta find a way to blame the LGBTQ somehow ,1
792,792,792,792,47,"Again, women arent getting abortions b/c they have no idea how they got pregnant. Everyone knows how condoms work and that you have to swallow the pills daily for them to be effective. Inconsistent & improper use isnt always a matter of being uneducated. Get another excuse.",1
793,793,793,793,345,"you can't social engineer your way into exact demographic representation whether that be for biological sex, ethnic background, anything. Gotland is perhaps the most ethnically diverse part of Sweden (different sets of white people that is) but still most of the men in the 2/N",1
794,794,794,794,195,RT A reminder that the LGBTQ+ club is up and running every Monday at Lunchtime in Science room 10. New members are welcome.,1
795,795,795,795,812,"Not many. From the video, you can see what happens when a normal teacher points out the flaw of presenting stories to 4th graders about sexuality and gender fluid thoughts. Normal teachers get shut down. Huge problem.",1
796,796,796,796,918,No they beat and kill on back streets and nail bomb Soho you fucking Idiot. They also torture late teens in conversion Therapy that the wonderful Boozo reneged his promise to ban you fucking idiot,1
797,797,797,797,418,"RT Boris went from ""conversion therapy is abhorrent, but not for trans people"" to attacking Gillick competence, trans peoples access to spaces REAL quick, huh?",1
798,798,798,798,943,RT Give me thumbs up and retweet if LGBT is welcome and safe on your account ,1
799,799,799,799,95,i'm a queer poc minor and u're cancelling me ??? u must be homophobic AND racist ,1
800,800,800,800,370,"Like seriously, you're not gonna convince climate deniers and politicians/corporations to suddenly do something because theresulta of climate change affect LGBT+ people more They hate us already anyway, if anything it makes them accelerate it more tbh",1
801,801,801,801,966,"You people are soft. It's comedy. Chapelle had a very close trans friend that killed themselves after the LGBTQ warriors attacked them for supporting Chapelle. Dave loved the trans person dearly. Notice they didn't kill themselves due to comedy, it was their own kind.",1
802,802,802,802,408,RT 7. Spoke her Thoughts Without getting afraid of being judged by the audience or housemates. 8. Did whatever She felt was right Rather than Thinking What Others will think About Her 9. Corrected Afsana On LGBTQ Community Issue ( in 2nd Week ) #TejasswiPrakash #BB15,1
803,803,803,803,376,"RT THIS SATURDAY at 2 PM EST well be hosting a Q&A with Sexuality and Socialism author We hosted a reading group on her book, and were excited to build a mass movement for LGBT liberation! ALL CHAPTERS are welcome! RSVP: ",1
804,804,804,804,159,"That doesnt translate to misogynistic, homophobic, or racist. Like at all.",1
805,805,805,805,247,"RT | A line deemed homophobic has been cut from the original 2002 Spider-Man by ITV. ""That's a cute outfit. Did your husband give it to you?"" More below: ",1
806,806,806,806,618,bitches talking as if i wouldnt be in a one man band if i were homophobic ,0
807,807,807,807,48,"Because our society has mixed gender and sex in an unhealthy way. Hence my original post. And as far as I can see, there's no clear cut biological definition of sex, that doesn't exclude people who would now be safely included. I'm for trans rights. I'm against abuse.",1
808,808,808,808,846,"RT High-level Facebook Manager caught in child sex sting. (In case you want to know what the tech gurus do during their down time.) Oh, and this: ""Miles serves on the board of directors for LGBTQ+ group, Equality California."" He has since completely deleted his social media accounts ",0
809,809,809,809,398,"RT I'm waiting for any version of #MeToo to hit the LGBTQ community. When that shit hits the fan, straight ""allies,"" including all the f** h*gs, will NOT know where to look. You think the few cases you've heard of are just aberrations? Oh, you poor, silly darlings.",1
810,810,810,810,542,"Yeah, take a step back and think about what happened the last time homophobic rhetoric was attached to an epidemic. ",1
811,811,811,811,82,"RT Rep. Marjorie Taylor Greene's husband just spent up to $295,000 on stock in companies that contradict the Republican lawmaker's BLM and LGBTQ stances ",1
812,812,812,812,975,"The homophobia I was around being raised by gen X was...bad. I have deep respect for gen X queers bc I've heard them talk about how awful the 80s/90s were. To be fair gen Y has work to do too. Our society is homophobic, tbh no generation should be too self congratulatory.",1
813,813,813,813,57,"RT I feel like I should talk about this to spread awarness about companies using artists Here's a thread: About two years ago in March, I participated in a contest for a supposedly LGBTQ+ company that was selling shirts and shit for pride I applied and won ....",0
814,814,814,814,400,Idk man its probably cause Im bisexual and a minor and a poc isnt it? thats why youre being homophobic and racist towards me,1
815,815,815,815,558,i just remembered c!wilbur and c!tommy made a drugs van i dont think i can be an apologist anymore :[[ i now headcanon them both as cishet and homophobic ,1
816,816,816,816,360,RT Florida man who vandalized LGBTQ mural ordered to write essay on Pulse Nightclub massacre ,1
817,817,817,817,429,"Can we stop the name calling please? You're spoiling what is otherwise a pretty decent debate. So how come, when bathrooms are segregated by biological sex suddenly we need bathroom inspectors?",1
818,818,818,818,1108,Except the data thats supposed to support this claim is bullshit,0
819,819,819,819,937,"You know there's ways to ""preserve"" your religion without, you know, imprisoning, deporting or executing LGBTQ people right?",1
820,820,820,820,953,"RT Today is #RainbowLacesday! Football, like other sport, should welcome us all , be that today, tomorrow & well everyday. So lets celebrate together, will have this flag with me tonight at Kingsmeadow grab a photo with it, If your #LGBTQ+ or an ally show your support ",1
821,821,821,821,523,if this gets 0 likes yall are homophobic and hate dream,1
822,822,822,822,735,"You really seem to think about gay sex a lot, Tim, is there maybe something you aren't telling us? I imagine always being surrounded by people who would attack you for your sexual orientation must be difficult, but you don't have to pretend anymore.",1
823,823,823,823,514,"RT BBSRC-funded PhD opportunity* with me, & @JeanFustin Join the vibrant biological timing community @FBMH_U",0
824,824,824,824,701,"Suing over this, even if true? Yet, abusive TFG is okay w/the way he treats those, who dont genuflect to him. This suit is targeted harassment. Could it be her gender or sexual orientation or both??",1
825,825,825,825,16,Why they needed a law not to teach about LGBTQ to k-3rd grade I'll never know. You don't teach sex ed to these age groups so... ,1
826,826,826,826,530,RT Absolutely chuffed to see that Unjust Bias is at No 1 in Hot new releases for LGBTQ+ mystery. It tells a story that I think needs telling & this makes me so proud. You can Pre-order here https://t.co/xOlBq0zoz5 #lgbtqpride #crimefiction #diversityandinclusion #readingcommunity ,1
827,827,827,827,369,"RT Indian BLACK WIDOWgay RED SPARROW When intelligence assassin Waida's gf Rafe deserts their country, she is suspected of having helped her run. Now, she must either: 1. Terminate Rafe to prove her allegiance, or 2. Save Rafe & lose everything else. #PitDark #A #OWN #POC #T #LGBT",1
828,828,828,828,5,Floridians in s district need to remind him. Its not his time! Hes in the Senate PAID by taxpayers to consider each and every piece of legislation. A 6 figure salary PAID by LGBTQ as with any other Americans. If its a waste of time for himGET OUT!,1
829,829,829,829,379,RT Russian legislation is still too strict with the #LGBTQ,1
830,830,830,830,693,RT David French et. al. think liberal freedoms are valuable for their own sake. Rufo/Lindsay think govt should violate freedoms (eg of speech). Its not merely a disagreement on means. Its over frameis everyone on the right a victim?and ends (eg are LGBT people equals or lesser?) ,1
831,831,831,831,500,"RT Republicans do not respect: women, children, teachers, veterans, nurses, doctors, scientists, law enforcement, union members, LGBTQ, persons of color, immigrants, special needs. Did I miss anyone? Who is left that could reasonably vote republican? Do the country a favor #VoteBlue",1
832,832,832,832,232,"its so homophobic of him, the audacity of kids these days",1
833,833,833,833,412,Jays hat is the epitome of what lgbtq is and I love it.,1
834,834,834,834,740,Homophobic religious convictions. And other people's religious convictions should never infringe the rights of others. That is why we have a separate of church and state,1
835,835,835,835,215,"I would say that an attack on a trans woman might be transphobic, it might be homophobic, it might be misogynistic or it might be none of those things.",1
836,836,836,836,1086,RT JUST IN: wants more information about allegations of racist & homophobic hazing in Danvers High hockey locker room w/ questions about how those in positions of power responded. Our story ICYMI: #wcvb #5Investigates ,1
837,837,837,837,470,"I applaud Cheney for standing up & doing her job, in the face of her party's opposition. However, her stand on equality for LGBTQ is questionable. Only recently has she been in favor. Previously, she was steadfastly against equality.",1
838,838,838,838,554,RT Answers that show support in accepting you for who you are. Can you share with me things that would have made you know for a fact that whatever your gender identity or sexual orientation (which we haven't entered yet) you will be loved and valued the same?,1
839,839,839,839,792,"Frequently. It's a genocidal cult based on the teachings of someone I consider no less a charlatan than ""mainstream"" Christians think Joseph Smith to be. Responsible for pogroms, Manifest Destiny (genocide of Indigenous Peoples), crusades, inquisitions, LGBTQ persecution, etc.",0
840,840,840,840,695,"This is social media, everyone has rights to talk here as long as it's not problematic. This one ship isn't even homophobic lol",1
841,841,841,841,633,"So far as I understand it, we are all right-wing extremist old liberal-left lesbian cis heteronormative homophobic hag-witches.",1
842,842,842,842,367,"In the UK, yes, since they dismantled Section 28. Though I wouldnt put it past the Tories to bring it back. It looks like the Americans are just getting started when it comes to hateful legislation. And there are still plenty of countries where its unacceptable to be LGBT.",1
843,843,843,843,531,"You may want to have a look at our page regarding TizzyEnt. He threatens indigenous women and autistic children, not to mention he is homophobic, anti-semitic, transphobic and misogynistic. Receipts don't lie. There are plenty more screen shots on our page. ",1
844,844,844,844,823,"RT ICYMI - amazing Robin Givhan Perspective | ""the violence that targets people because of race, religion and sexual orientation, is not a creation of the Internet or modern weaponry. That hate has always been there."" ",1
845,845,845,845,527,its homophobic this doesnt have the views it deSERVES ,0
