,tweet_id,label_code,text,label_text
1209,1224418720170332160,-99,Ninth US case confirmed in California as White House studies economic impact of coronavirus outbreak SEE DETAILS AT ==>  http://SURGICALMASK.vuhere.com  #virus #coronavirus #sars #flu #china #SuperBowl pic.twitter.com/DsZ0YQGNsv,irrelevant or no opinion
1210,1223064877477949440,-99,The U.S. State Department is warning Americans not to travel to China because of the deadly coronavirus outbreak.,irrelevant or no opinion
1211,1229943603763535872,-99,What are China and India planning to do?,irrelevant or no opinion
1212,1218905284489269248,-99,"After the likely Goldman settlement, the major unknown is Mr Low. He faces charges in the US and Malaysia, and is reported to be in CHINA. #1MDB https://www.ft.com/content/3f161eda-3306-11ea-9703-eea0cae3f0de …",irrelevant or no opinion
1213,1214830864011595776,-99,$STX Shield Therapeutics ties up US$63mln deal for Feraccru in China  http://tinyurl.com/yfwvo9p5  via @proactive_UK @shieldTx #STX #brighterir #AndrewScottTV,irrelevant or no opinion
1214,1230347866566082560,-99,How bout no more Musang King to China until they extradite Jho Low. Have I just solved our overpriced durian problem? 🤔,irrelevant or no opinion
1215,1234660327549095936,-99,Apple suppliers implicated in reports of Uyghur forced labor in China ...  http://bit.ly/2wqLjjf ,irrelevant or no opinion
1216,1226484937194442752,1,Secretary Pompeo Knows Which US Governors Have Sold Out to China Q !!Hs1Jq13jV6 8 Feb 2020 - 7:33:25 PM  https://twitter.com/KarluskaP/status/1226271939142004737 …📁 An informed public threatens those in power. Q #WWG1WGA ✌️,China and/or Chinese are somewhat competent
1217,1221295630259085312,-99,"Early January, China arrested 8 health workers who tried to warn people about the Coronavirus. Do not believe what government officials say about the source of the out break or the first time it was documented.   https://www.telegraph.co.uk/global-health/science-and-disease/indian-teacher-china-believed-first-foreigner-have-contracted/ …",irrelevant or no opinion
1218,1222937888201039872,-99,Simple - cheaper labor.  Make'em in China.,irrelevant or no opinion
1219,1228515422091137024,-99,Then Who said Japanese hate China in the first place?,irrelevant or no opinion
1220,1229335725604298752,-99, https://youtu.be/kSov7MpaIIg  Shaun Murphy vs Yan Bingtao Snooker Welsh Open | Semi Final #ShaunMurphy #YanBingtao #WelshOpen #Snooker #Final #China #coronavirusus #iHeartAwards #trump #Iran #ronnie #Darts #MichaelVanGerwen #football #tennis #monfils #federer #nadal #messi #ronaldo,irrelevant or no opinion
1221,1212274014900641792,-99,He managed to sell rice.  To China.  Dude’s a wizard.,irrelevant or no opinion
1222,1214652055232475136,-99,Elon Musk's epic dance moves in China foreshadows a painful future for Tesla critics  https://www.teslarati.com/elon-musk-dance-tesla-tsla-vs-tslaq-model-y/?utm_source=dlvr.it&utm_medium=twitter …,irrelevant or no opinion
1223,1222940473452646400,-99,"The U.S. hasn’t seen any major effects on its economy from the coronavirus epidemic, White House's Kudlow says https://trib.al/h9ifZsg ",irrelevant or no opinion
1224,1226133412370620416,-99,"China's first win over Spain, Yang Liwei, Li Yueru, shaoting and Li Meng were all good. They were 15 points ahead at one time. Even though they were overtaken in the last quarter, we still got a surprise victory.…  https://www.instagram.com/p/B8TqxsWJFUh/?igshid=19ivv6gi01gax …",irrelevant or no opinion
1225,1229121251425374208,-99,Welcome to China!,irrelevant or no opinion
1226,1231119561363034112,-99,"@flowvpn Hey there, I stay in China mainland. Now I’m in trial period and I want to purchase after then. But while turning on flow vpn , YouTube Twitter or other websites is easy to go, the Chinese apps and network I will be offline very often. Could you help me please? Thanks",irrelevant or no opinion
1227,1224027013981310976,-1,Everything I see to do with China is fucked wtaf  https://twitter.com/1984to1776/status/1222981085459632129 …,China and/or Chinese are somewhat incompetent
1228,1233490157917130752,-99,Was China one of those countries?,irrelevant or no opinion
1229,1233544536019931136,-99,"Tim Cook Discusses Apple, China, Coronavirus, Supply Chains and Working With President Trump...  https://theconservativetreehouse.com/2020/02/28/tim-cook-discusses-apple-china-coronavirus-supply-chains-and-working-with-president-trump/ … via @thelastrefuge2",irrelevant or no opinion
1230,1231433359558971392,-99,AUSTRALIA-CHINA RELATIONS | The Australian government proposes to lift its China travel ban - for TEENAGERS! Watch my video commentary on @fergushunter's fantastic reporting for the @smh at: https://youtu.be/IgUPbeYB78A ,irrelevant or no opinion
1231,1220316011284574208,-99,"Major news for China, as all lunar new year holidays events are cancelled  https://twitter.com/eha_news/status/1220315865075408898 …",irrelevant or no opinion
1232,1217843012807643136,-99,Tesla says it plans to open China design and research centert3_eplbwg,irrelevant or no opinion
1233,1230518497551142912,-99,Idiots living in a fantasy world. Best not to take people with such a big delusion bubble around them too serious.,irrelevant or no opinion
1234,1230227527626395648,0,"The Communist Party of China will beat you and put you in jail if you don’t wear face mask in public, part 2 #coronavirusOutbreak #COVID19 #SARSCoV2 #WuhanCoronavirus #2019nCoV #coronavirus #wuhan",
1235,1224005066832711680,-99,"Not possible. Pakistan suspends flight operations to China amid coronavirus outbreak, 2 days ago.  #coronovirusoutbreak",irrelevant or no opinion
1236,1223402251936509952,-99,but the nation that is the most affected is china. It's might be a good act to send masks to china because the supply there could be low and the demand is high. but what the people were worrying over is the amount of times where our own supply would lack in those said masks.,irrelevant or no opinion
1237,1229379034162880512,-99,"If everyone can realize the characteristic of CCP China, then clever choice should have been selected for 5 G!  https://twitter.com/CNBCi/status/1229261690224730112 …",irrelevant or no opinion
1238,1231556151533277184,-99,"She was going to participate in the Produce in China, but since it got delayed she had to stay there",irrelevant or no opinion
1239,1219674169870376960,1,It is imperialistic view to argue that no modern state can survive without adopting the Western style of governance. China is a live example for building modern state without adopting the Western democracy.,China and/or Chinese are somewhat competent
1240,1220788165675560960,-99,"In a bizarre turn of events Democrats attempt to impeach President Trump, for exposing Joe Biden’s corrupt money for power schemes in Ukraine & China, enriching his family members to the tune of millions, & covering it up by withholding aid until a prosecutor was fired.  https://twitter.com/RepJeffries/status/1220695593187790849 … pic.twitter.com/anG3zDyqf0",irrelevant or no opinion
1241,1219770618939432960,-99,We're working with local and federal partners to respond to a novel coronavirus (2019-nCoV) that was first identified in early January in China:  https://on.nyc.gov/37e8YBi  pic.twitter.com/6dZ6QZOJdg,irrelevant or no opinion
1242,1221660758959742976,-99,"China says the Wuhan virus, unlike SARS, is infectious during its incubation period  https://qz.com/1791405/  via @qz #coronavirus",irrelevant or no opinion
1243,1221260536362479616,-99,"the swiss invented this one tho. I understand the Trinidadians love the steelpan but come on, people in China have been banging shit against pans and barrels to make music too.  pic.twitter.com/nu41svMYtV",irrelevant or no opinion
1244,1222338572977524736,1,"A team from Georgia Tech, Penn State and China present a method that could lead to better, safer batteries.  The researchers found a way to grow and observe lithium whiskers and dendrites.   https://pvbuzz.com/method-that-could-lead-to-better-safer-batteries/ …",China and/or Chinese are somewhat competent
1245,1225122190842044416,-99,Kenya Airways suspends flights to China amid coronavirus outbreak  http://gaudium.com.ng/kenya-airways-suspends-flights-to-china-amid-coronavirus-outbreak/ … pic.twitter.com/vocooAOrCi,irrelevant or no opinion
1246,1228814611941482496,-99,"Over 25.75 tons of illicit fentanyl powder was just intercepted from China to the Sinaloa Cartel in Mexico.  1 lb = 453,592 milligrams U.S. Population = 328,239,523  pic.twitter.com/Sfwv1jFpaw",irrelevant or no opinion
1247,1212890592168103936,-99,"The Ottoman Empire is on its way while Usa focuses on China, Iran and EU. Is there a strategy behind or a trumpestry?  https://twitter.com/marioricciard18/status/1212735724157583361 …",irrelevant or no opinion
1248,1229302520666828800,-99,"Bit of China supply chain insight from Volex (VLX), the £222m electronics specialist, which has reopened its four factories in the country but at reduced capacity.",irrelevant or no opinion
1249,1230354951374856192,-99,How's China's money treating you?,irrelevant or no opinion
1250,1214004071289544704,-1,Bitch please!   You are so fake even china denied they made you!  #Fakepeople #FakeFriends #MondayMorning #MondayThoughts,China and/or Chinese are somewhat incompetent
1251,1227771510107955200,-1,Air pollution from China even drifts our way.,China and/or Chinese are somewhat incompetent
1252,1222258596773232640,-99,US seeks to send experts to China to help combat outbreak #coronavirus https://www.washingtonpost.com/world/asia_pacific/coronavirus-china-live-updates/2020/01/28/da7664f2-414d-11ea-b503-2b077c436617_story.html …,irrelevant or no opinion
1253,1224503191267508224,1,"The Chinese are laughing as the West self-destructs under the influence of radical socialists.  Meanwhile in China  https://www.youtube.com/watch?v=xUDgZy3MZSg …  Also, we should be preparing for the coming MINI ICE AGE by releasing more CO2 to stimulate plant growth.",China and/or Chinese are somewhat competent
1254,1230820865161363456,-99,"South Korea told 2.5M people in the city of #Daegu to stay indoors because of the #COVID19 . Almost 50 of the new cases there are linked to a single infected woman. It also reported its 1st death from the virus, making it at least the 5th country outside China to do so.  pic.twitter.com/QYJXedZ1cC",irrelevant or no opinion
1255,1232788941461319680,1,#china owns #WHO,China and/or Chinese are somewhat competent
1256,1213883326110429184,-99,If you open a map and see  you will understand why india refrain from taking part in Afghanistan war ... fyi iran have better relationship with china as compared to india so mr baloch need to think all these things before conclusion . :),irrelevant or no opinion
1257,1220464528762208256,-1,"Hey, Twitter, Bot here. Why is China susceptible to disease?",China and/or Chinese are somewhat incompetent
1258,1219092784520384512,-1,"Now the outbreak is too viral to look away, #China disclosed more inconvenient cases of infection. The numbers are 10 times less the estimated figure made by a British scientist. Who do you trust?  https://twitter.com/lizzlaw_/status/1219052857829146625 …",China and/or Chinese are somewhat incompetent
1259,1221134127556104192,-99,"@SecPompeo stop all entry from China, please. #MAGA https://twitter.com/RacySicilian/status/1221115816814485504 …",irrelevant or no opinion
1260,1217352934901477376,-99,"on January 12, #ChlorinatedParaffin #price dropped at 4,933 RMB/ton in #China  For reason:  http://www.sunsirs.com/uk/detail_news-1266.html … #bulk #commodity #information #Data #Chemicals #market #SouthChina #EastChina #NorthChina #Shandong #CentralChina #NorthwestChina #NortheastChina #B2B #SunSirs pic.twitter.com/cMpWajdQee",irrelevant or no opinion
1261,1229014791597035520,-99,Don't blame the US because it's not China.,irrelevant or no opinion
1262,1229714271048798208,-99,"It has to be a virus, far worse than the one in China right now,  that makes them like they are?",irrelevant or no opinion
1263,1235025001910173696,-99,Are any of these agencies publications available in China? Is Twitter?  You’re trying to play a game rigged in your favor.,irrelevant or no opinion
1264,1220808261550497792,-99,"CO2 has been found to have corrosive qualities and cryogenically contained CO2 is sold as a solvent, so we have to realize that if we have excess CO2 in any atmosphere we may have softened ice. In the larger picture, this speeds up melting of glaciers.",irrelevant or no opinion
1265,1230459852964683776,-99,"World Vision says up to 39,000 of its sponsored children live in areas of China affected by the virus. To date, the death toll of COVID-19 novel coronavirus is over 2,000 worldwide.   http://zpr.io/t8A9Z  pic.twitter.com/RiYWLhuZyj",irrelevant or no opinion
1266,1226486607399665664,-1,There’s a Nandos here. I’m gona try it out for dinner tonight. Their chicken is tasty here unlike the Chinese chicken. I hated eating chicken when I lived in China.,China and/or Chinese are somewhat incompetent
1267,1224443060869689344,-99,Ottawa deploys officials to China to co-ordinate airlift of Canadian citizens #Topbuzz http://va.topbuzz.com/s/Uhcpef ,irrelevant or no opinion
1268,1213278367786708992,-2,"#CCP is made up of lies. It lies about its #economy statistics, #humanRights #pollution #disease and posing threats to the whole world. #China_is_terrorist #BoycottBeijing2022 #StandWithHongKong",China and/or Chinese are most incompetent
1269,1217502093981831168,1,"“Tsai knows that once you agree to [Beijing’s] principles, you’re a goner. So she’s been careful. She’s tried to reassure, she keeps saying “I want to preserve the status quo.” I think that China could have had a good relationship with her if it wanted, but it chose not to.”  https://twitter.com/ryanl_hass/status/1217455094574342144 …",China and/or Chinese are somewhat competent
1270,1222974178585907200,0,I had the impression that the speech of Dr. Tedros Adhanom Ghebreyesus was written by Mr. Xi Jinping himself. Or perhaps Xi's wife?   https://twitter.com/IndoPac_Info/status/1221153637876944896 … #ChinaVirus #CoronaVirus #WuhanCoronavirus #Wuhan #CoronoaVirus #nCoV2019 #WHO #UN,
1271,1221212123705024512,-99,What the hell is up with pakistanis saying China's pandemic is aLlAh's bidding? There are CONFIRMED cases in Xinjiang. Your God's eyes are crossed if this is  his punishment. Also geography hint: Your country borders Ground 0. How will your govs respond if coronavirus gets there?,irrelevant or no opinion
1272,1233150286694404096,-99,#COVID19 deaths outside mainland China - as of Feb 27 22:00 GMT -------- Iran - 26 Italy - 17 South Korea - 13 Diamond Princess - 4 Japan - 4 France - 2 Hong Kong - 2 Philippines -1 Taiwan - 1 -------- Total - 70 -------- #coronavirus #SARSCoV2 pic.twitter.com/cNMvWzNI9j,irrelevant or no opinion
1273,1226853358134321152,0,And Trump's China deal is a total capitulation to China and US firms outsourcing manufacturing jobs to China,
1274,1229734019803291648,-99,"China not getting much love in the Baltics. Requesting the Estonian Foreign Intelligence Service to correct its annual report which characterizes China “by ignorance, prejudice as well as the cold war mindset.”:  http://ee.china-embassy.org/eng/dssghd/t1745175.htm …",irrelevant or no opinion
1275,1227752773028057088,-99,$280B? It's gonna be worse than that. Nobody's borrowing in China. How many US banks have exposure to that?,irrelevant or no opinion
1276,1226356727341252608,-99,Welcome to Kenya Republic of China😂😂,irrelevant or no opinion
1277,1212856379536338944,1,"BHR( another Hunter Biden Company) is also a China company w/ Hunter on board It just sold mining interests in Congo to China Moly. BHR also involved with facial recognition and Huigars. No wonder Dems don't want this out. It's China, not Russia buying US, and Dems are helping.  https://twitter.com/robert_spalding/status/1212552139811147777 …",China and/or Chinese are somewhat competent
1278,1217231991642513408,-99,Don't get too excited about Trump's deal with China – he's still waging a colossal war against world tra... #Topbuzz http://va.topbuzz.com/s/hQNNvf ,irrelevant or no opinion
1279,1223049617371291648,-99,"In January Real Madrid signed one of the best young players from Brazil. Barca sold two youth academy products for peanuts and tried to sign fredrik bakambu, who is playing in China.....",irrelevant or no opinion
1280,1232806141123534848,-99,Did you John.  Wow.  Good for you .  looking back how great Trump was to challenge China tariffs over 1 year ago. Many companiesbprepared for this.  The man is brilliant. You are garbage,irrelevant or no opinion
1281,1224088870729461760,-99,Send all the bastards to Wuhan China after a stay ay Gitmo. They can have their socialist dream there.  https://twitter.com/RudyGiuliani/status/1223738389993791491 …,irrelevant or no opinion
1282,1212316364754628608,1,Guess world is waking up to Islamic charm. Every country is in pain because of such radicals.  Guess it makes sense the way China is containing Islamic radicals.,China and/or Chinese are somewhat competent
1283,1221487737309728768,-1,"If you think only 56 people died in China from this so far, I got a bridge to sell ya buddy",China and/or Chinese are somewhat incompetent
1284,1224063556670361600,-1,"How do you explain the extremely low death rate outside of China (1 person out of what 200 cases)? Forget shitty China stats, that’s a reasonable sample don’t you think?",China and/or Chinese are somewhat incompetent
1285,1223074295414435840,-99,"This Picture Is North Korea, China, Iran and Russia's Worst Military Nightmare  https://news.yahoo.com/picture-north-korea-china-iran-050000886.html?soc_src=community&soc_trk=tw … via @Yahoo",irrelevant or no opinion
1286,1225785887084154880,-99,"National mortality rate China is stable, as of Feb. 4 at 2.1%. It is mainly male, accounting for 2/3, females accounting for 1/3. More than 80% are over 60 years old, and more than 75% had cardiovascular diseases, diabetes and, in some cases, tumor.",irrelevant or no opinion
1287,1223410244753080320,-99,Don’t let China see this  https://twitter.com/501Awani/status/1223395538063642624 …,irrelevant or no opinion
1288,1228124277028855808,-99,"Ranier, MN–2/12/2020-U.S. Customs and Border Protection (CBP) Officers seize LED Screens bearing counterfeit Electrical Testing Laboratories (ETL) markings with total MSRP value of more than $1.5 million. Country of origin listed as China.  Excellent work @CBP Officers! pic.twitter.com/BpfsYbuiog",irrelevant or no opinion
1289,1237207251007373312,-1,"Sorry, I don't believe a damn thing China has to say about this.",China and/or Chinese are somewhat incompetent
1290,1235343202577772544,-99,"No concentration camps in China just ‘vocational training centres,’ says envoy  https://www.anothernews.net/2020/03/04/no-concentration-camps-in-china-just-vocational-training-centres-says-envoy/ …",irrelevant or no opinion
1291,1217385475331280896,-99,The European powers triggered the dispute mechanism in JPOA yesterday that sets a two month clock on UN sanctions.  How does storming out of the P5+1 deal making threats prevent Iran buying arms from China & Iran in October?     https://www.nytimes.com/2020/01/14/world/europe/iran-nuclear-deal.html …,irrelevant or no opinion
1292,1229557156220817408,1,How China Tracked Detainees and Their Families  https://nyti.ms/2SzpIxN ,China and/or Chinese are somewhat competent
1293,1219600475974258688,-99,China virus outbreak has now killed six people and infected more than 300  https://cbsn.ws/2TIpp4J  pic.twitter.com/HDqa8sQgRl,irrelevant or no opinion
1294,1230153367600553984,1,This is why...  Those in power have sold us out to China.  Pence spells out just how badly they have sold us out throughout the years. 👇  https://youtu.be/aeVrMniBjSc ,China and/or Chinese are somewhat competent
1295,1232798680333213696,-99,@TheFive THIS ISN'T TRUMP'S KATRINA; FOR ONE THING KATRINA WAS A NATIONAL DISASTER IN AMERICA AND THIS EPIDEMIC ORIGINATES IN CHINA AND SO FAR THANK GOODNESS IS NOT AN EPIDEMIC IN AMERICA BUT KIND OF DISGUSTING HOW THE LEFT HOPES SOMEHOW THIS WILL HURT TRUMP'S CHANCES TO WIN,irrelevant or no opinion
1296,1224776752167342080,-99,We stand with China 🇲🇻🇨🇳⁣ ⁣ #nCoV2019 #Maldives #VisitMaldives  https://twitter.com/visitmaldives/status/1224772709378416640/photo/1 pic.twitter.com/GWXgEW23sj ,irrelevant or no opinion
1297,1224087367633469440,-99,All the stuff with China.,irrelevant or no opinion
1298,1214225383148666880,-99,"The Winter 2020 edition of the Canadian Hog Journal is here, featuring an exploration of the Canadian Pork Excellence (CPE) program, coverage of visits to Japan and China, a recap of #AlbertaPork50 & more. Read it online:  https://buff.ly/2MTBwI3  #CdnAg #pork #trade #research pic.twitter.com/OoqttguwiE",irrelevant or no opinion
1299,1227922386542112768,-99,David & I were blessed 2 go 2 China for 3 weeks as interns. It wouldn’t have been as easy 2 go if it hadn’t been for the flexibility of my Mary Kay biz & being my own boss. Thanks MKAsh for this opportunity & thanks to God for opening my 👁 to it!  #mymklife #crazygrateful2mk pic.twitter.com/6ZGddOGRC6,irrelevant or no opinion
1300,1224121320004366336,-1,Some good news! 😇 but I still cannot force myself to believe that China is giving us the real numbers. The only numbers that they would like to give higher than they actually are is the number of recovered patients,China and/or Chinese are somewhat incompetent
1301,1221839544863150080,-99,Mongolia Closes Border With China Amid Coronavirus Spread  #WuhanAcuteRespiratorySyndrome #CoronaVirus #WuhanFlu #2019nCoV #nCoV2019 https://www.infowars.com/mongolia-closes-border-with-china-amid-coronavirus-spread/ …,irrelevant or no opinion
1302,1225477717979738112,-99,I reside in the UK continuing to have prayers for my father who is travelling to China.,irrelevant or no opinion
1303,1221143896933175296,-99,great news for the people of China  https://twitter.com/MBdaytrading/status/1221129476601524227 …,irrelevant or no opinion
1304,1212926602813808640,1,China is getting smarter - but at what cost?  https://bbc.in/2sZdHY4 ,China and/or Chinese are somewhat competent
1305,1214184104834555904,-99,And why didn’t you say anything when that clown harper and his circus were kissing China’s ass and selling off CANADAS assets to those same Chinese? Hypocrite!!,irrelevant or no opinion
1306,1213327097659158528,-99,"Disgraced the exalted APPOINTMENTS of Foreign Secretary & later NSA. Sharm el Sheikh , China policy ,Handling Pak terror...all were fiascos. Now he opens his gab. Wish they could learn some integrity from the Armed Forces.",irrelevant or no opinion
1307,1227940141257220096,1,I've been in China throughout this outbreak. Every day I am spammed with health and safety messages from the local government. One of the first ones was to be careful spraying disinfectant near open flames.,China and/or Chinese are somewhat competent
1308,1231145800631062528,-99,"A report, based on findings in a 70 year old patient in China, suggests that the incubation period of the novel coronavirus may be as high as 27 days.  pic.twitter.com/pLqzvXqhDD",irrelevant or no opinion
1309,1224328282893537280,-99,It's time for india to give a good  treatment like china,irrelevant or no opinion
1310,1214405255057723392,-99,this video meme feels so wrong in so many level. Indonesia doesn't even brave to bite China. jsksksk.,irrelevant or no opinion
1311,1214858126245023744,1,Do read RSN Singh ex RAW  CAA: Pakistan and China engineered the protests  http://www.indiandefencereview.com/news/caa-pakistan-and-china-engineered-the-protests/ …,China and/or Chinese are somewhat competent
1312,1227654908092076032,-99,"""You've got 1 life to live. You may as well do everything you love to do to the best of your abilities.""  Aaron Gordon is much more than an All-Star dunker. Go inside his cultural connections in Orlando & China. A special announcement is coming!  Feature:  http://closeup360.com/culture/orlando-magics-aaron-gordon-is-much-more-than-an-all-star-dunker … pic.twitter.com/5Qio83KvZu",irrelevant or no opinion
1313,1227821280776409088,-99,Tesla seeks approval to build longer range Model 3s in China  https://noahsrss.wordpress.com/2020/02/13/tesla-seeks-approval-to-build-longer-range-model-3s-in-china-2/ …,irrelevant or no opinion
1314,1222333147783712768,-99,"WASHINGTON, Jan 28 (Reuters) - The White House has not asked for a suspension of flights between the United States and China over concerns about the coronavirus outbreak, a senior Trump administration official said on Tuesday.",irrelevant or no opinion
1315,1227038786577686528,-99,We don't need this asshole trying to advise us to be more like China and Russia.   Can I just vote already! I'm tired of this POS  https://twitter.com/atrupar/status/1226922067523768320 …,irrelevant or no opinion
1316,1221282717108776960,-99,The democrats needs to stop listening to George Soros. There will be a war a world war. Trump had nothing to due with this. It has been building for 50 yrs. See China will defend the Us as well as the other countries will follow. See in a time of war money is no good.  https://twitter.com/ThisWeekABC/status/1220791865005441024 …,irrelevant or no opinion
1317,1228265503732445184,-99,I agree new level of crazy??  Like who do these people think they are??  We will be like China next.  We have to put a stop to the craziness,irrelevant or no opinion
1318,1226131945257521152,-99,Wait and see if people in Red China will awake and subvert the CCP this time. It may be their last chance.,irrelevant or no opinion
1319,1230713852746031104,-1,"The West, led by the U.S., should openly state its intention to support internal reform in China.",China and/or Chinese are somewhat incompetent
1320,1229866268838088704,-99,Yeah I love everything about this trade. I would prefer China make a full recovery and I lose money here just to be clear but can’t ignore this opp,irrelevant or no opinion
1321,1227838082893762560,-99,ESL One Dota2 Los Angeles China Open Qualifier  Second round of the qualifier today! We’ll play TNT bo1 3PM GMT +8  Fighting! @PSGeSports #PSGLGD #LGDGaming #LGDWin pic.twitter.com/IgwxubhjZm,irrelevant or no opinion
1322,1219854770590056448,0,You did not do one thing what G.W. Bush done to the America people  from 2002-2008 ! You went in the White House in 2008 ! But China got done takeingall the Jobs in 2009 why did you let them take the aJobs ?,
1323,1222724022313467904,2,"Corona virus a result of China's bio-warfare experiment, says Israeli biological warfare analyst:  https://www.organiser.org/Encyc/2020/1/29/Corona-virus-a-result-of-China-s-bio-warfare-experiment-says-Israeli-biological-warfare-analyst.html … via @eOrganiser",China and/or Chinese are most competent
1324,1221915678837551104,-99,"Kudos to @Delta and Susan at the around-the-world desk for changing a ticket that included a stop in China to take me through Seoul instead, and for waiving the change fees. #flydelta",irrelevant or no opinion
1325,1227294977669189632,-99,"Once manufactures can't get parts from China, there will be mass closings and unemployment. The stock market will crash.",irrelevant or no opinion
1326,1232456180066213888,-99,China provinces need to break away - like old Soviet Union.  https://twitter.com/GordonGChang/status/1232454111036989440 …,irrelevant or no opinion
1327,1227624736143757312,1,"In Europe, many infrastructures and companies have been purchased by #China. (details:  https://www.bloomberg.com/graphics/2018-china-business-in-europe/ …) It is time to defend national security.",China and/or Chinese are somewhat competent
1328,1232813853702074368,-99,#China resurrects Great Cannon for #DDoS attacks on #HongKong forum | ZDNet  https://zd.net/2s0rxcw  #CyberSecurity #TechJunkieNews pic.twitter.com/L0zH2R6LHx,irrelevant or no opinion
1329,1233148552009773056,-99,"Saudi Ministry Of Tourism Temporarily Suspends Issuing Tourist Visas For Those Coming From China, Italy, Korea, Japan, Malaysia, Singapore And Kazakhstan - Saudi News Agency",irrelevant or no opinion
1330,1222622238815506432,-99,Yeah. The virus is spreading hella fast and it reached my home country (Finland) today and I'm actually kinda scared :(( People are not allowed to leave China at the moment I think. Not even tourists. 2020 is going to shit and January isn't even over!,irrelevant or no opinion
1331,1213502838820573184,-99,China replaces Hong Kong envoy after months of demonstrations #HongKong #China #HongKongProtest #WangZhimin https://thepigeonexpress.com/china-replaces-hong-kong-envoy-after-months-of-demonstrations/ …,irrelevant or no opinion
1332,1213567801614622720,-99,"In China Fake News is a crime  All MSM would be criminals if the US was a communist country.  Reporters shouldn’t vote for  Bernie, Socialism breeds Communism. They’ll all be locked up before he takes the oath. As Mayor he ran his own NEWS outlet, like a true Communist would.  pic.twitter.com/dA31ee73IB",irrelevant or no opinion
1333,1213832276095590400,-99,"China will not forget Iran's heroic attack on IS and what the United States has done to China. If you expect the United States to die as soon as possible, you should support trump. Trump is taking the United States to the dark, endless abyss.",irrelevant or no opinion
1334,1224972840908337152,-99,"Impact of coronavirus outbreak on China insurers will be ‘limited’ and ‘manageable,’ analysts say  https://financenews.site/impact-of-coronavirus-outbreak-on-china-insurers-will-be-limited-and-manageable-analysts-say/ … pic.twitter.com/s11M9uF7Hl",irrelevant or no opinion
1335,1224338166703783936,-99,The first patients have arrived at the hospital #China panic-built to treat the #Wuhan #coronavirus. Here's what it looks like inside.  https://www.businessinsider.in/science/news/the-first-patients-have-arrived-at-the-hospital-china-panic-built-to-treat-the-wuhan-coronavirus-heres-what-it-looks-like-inside-/articleshow/73907189.cms?utm_source=social_Twitter&utm_medium=social_sharing&utm_campaign=Click_through_social_share … via @BiIndia,irrelevant or no opinion
1336,1223468689371983872,-99,Russia...S7...Airlines...Cancel...All...Regular...Flight...China...Start...MOSCOW...outbreak...new...coronavirus...plane...aircraft...helicopter...chopper...drone...fighter...jet...Panama...Nicaragua...Turks and Caicos Islands...Italy...Saint Lucia...Armenia...Nauru...Antarctica,irrelevant or no opinion
1337,1233145343543349248,-99,There must have been some contact originally with a carrier from #China. The virus started in China. Let’s not forget that. #COVID19 #CoronaVirus #Wuhan pic.twitter.com/EicbCTr4qK,irrelevant or no opinion
1338,1213641625676632064,-99,Kris shares a room with XiuMin and LuHan in Korea and Chen aka “Chen Chen” in China #Trivia,irrelevant or no opinion
1339,1222534731838832640,-99,"Like our economy, renegotiating NAFTA, new and better trade deal with China, improved race relations, illegal immigration down, wall being built, increased national security.  I see your point.....lol",irrelevant or no opinion
1340,1225504862877704192,-99,So the democrats are responsible for USMCA or China. If so why did they let Americans suffer with no jobs for so long.  But ya Trumps economy is the democrats work. Should praise Obama for all these jobs he could if swore wern't coming back.,irrelevant or no opinion
1341,1218345820174467072,-99,Hong Kong Special Administrative Region People's Republic of China 🇨🇳🇭🇰  pic.twitter.com/3E5IICxyAv,irrelevant or no opinion
1342,1233844333771657216,-1,No it's not! You believe China was full disclosure and that is insane to believe.,China and/or Chinese are somewhat incompetent
1343,1226885560180056064,-99,The End Of Free Drinks In Las Vegas and China Is Paying People To Admit They Have #Coronavirus - View from the Wing https://flip.it/Yctmq_ ,irrelevant or no opinion
1344,1230942491433676800,-99,"According to Tulsi Gabbard, Trump’s welcoming of interference by Russia, China, Ukraine, WikiLeaks into our elections is of no concern and should elicit no consequences.",irrelevant or no opinion
1345,1217316379562409984,-99,"Brad, my understanding is that under WTO rules, China as a ""developing economy"" can in vary degrees restrict foreign corporations from entering the Chinese market and competing with indigenous corporations. The WTO also encourages advanced economies to share technologies with...",irrelevant or no opinion
1346,1224801222789492736,-99,"the u.s. probably released the virus to fuck with china and destabilize so we get an upper trade hand but hey what do i know,",irrelevant or no opinion
1347,1230589767944933376,-99,"The impact of the #COVID19 epidemic on China-South Korea economic cooperation and people-to-people exchanges will only be temporary, Chinese President Xi Jinping said in a phone conversation with South Korean President Moon Jae-in on Thursday.  https://bit.ly/2T13rbf  pic.twitter.com/cWtP3JpTc5",irrelevant or no opinion
1348,1226216010937593856,-2,Today I overheard some uncles discussing that intel leak is that #CoronaOutbreak is result of China's failed attempt to make chemical weapon🙃,China and/or Chinese are most incompetent
1349,1214229754741764096,-99,You omitted the #1 - China,irrelevant or no opinion
1350,1224402700973924352,-99,"Pakistan air Force has sent a military aircraft loaded with medical supplies such as masks,gloves,shoe covers,goggles hazmat suits to china #ChinaCoronaVirus",irrelevant or no opinion
